train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
got__best,claims__definitional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9325463743676222,0.002262463383642293,0.9810003725305633,0.0015288638300951483,0.9834199871374085,0.0012071089408997506,4.007384300231934,0.12534814917466772,0.9317032040472175,0.9803042238140873,0.9828150798825362,3.9018032550811768,0.9317032040472175,0.9816521588288322,0.9839608743987395,4.0671706199646,0.9350758853288365,0.9827015006441082,0.9846828920392893,4.198999881744385,0.9350758853288365,0.9819763457311126,0.9842891319051323,4.025277614593506,0.9291736930860034,0.9783676336346755,0.9813519574613455,3.843670129776001
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.8509274873524453,0.0112036999945181,0.9022695926904385,0.004664498885570885,0.9276667452098601,0.004295846078776156,0.8956697463989258,0.09867898546534501,0.866779089376054,0.9109708828974347,0.9350336957816482,0.8549573421478271,0.8566610455311973,0.9000793404787161,0.9272205873717382,0.9210843443870544,0.8532883642495784,0.9006424019405713,0.9280843226443449,1.07646644115448,0.8338954468802698,0.8972100020190589,0.9216845273933312,0.8119396567344666,0.8440134907251264,0.9024453361164115,0.9263105928582385,0.8139009475708008
sycophancy_v2__data/sycophancy_v2/olmo3-7b-purebase/pairs/sycophancy_pairs_onpolicy_26-03-03_05:25:36.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.8342327150084318,0.009367922031926577,0.8885149680505278,0.006582413132270977,0.9170202917878599,0.005229611230935759,0.9084713697433472,0.08275711507517355,0.8355817875210793,0.8934903838771048,0.9189831405032889,0.8916402459144592,0.8246205733558178,0.8815978433039765,0.9113773369641556,0.925604522228241,0.8237774030354131,0.8806565637894606,0.9116214644154123,1.058185338973999,0.8490725126475548,0.8975540951346371,0.9254768748361979,0.8331499695777893,0.8381112984822934,0.8892759541474595,0.9176426422202454,0.8337767720222473
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9410652920962199,0.0025830406148406966,0.9863712048747653,0.0005707211234924889,0.9867716049249241,0.0006725180519333859,3.232116365432739,0.0358925100047576,0.9381443298969072,0.9861716323614506,0.9866091371683915,3.1903538703918457,0.9398625429553265,0.9855457540652567,0.9857285653601949,3.284867525100708,0.9407216494845361,0.9865406643757159,0.9870510494150391,3.1958189010620117,0.9407216494845361,0.9862926748621297,0.9866688669799333,3.256535053253174,0.9458762886597938,0.9873052987092736,0.9878004057010619,3.233006477355957
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9403780068728522,0.0012857929164171574,0.9848135945489542,0.0007786169030483091,0.9864049896552439,0.00068063028500695,3.461126708984375,0.0436099396391802,0.9407216494845361,0.9835647902126805,0.9854111717333135,3.4749319553375244,0.9407216494845361,0.9852652897344151,0.9869123202939429,3.4340882301330566,0.9390034364261168,0.9847279791216448,0.9864436040673635,3.4135050773620605,0.9390034364261168,0.9845951275965092,0.9859327065283523,3.444288969039917,0.9424398625429553,0.985914786079522,0.9873251456532467,3.5388193130493164
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9329896907216495,0.003842041198453233,0.9799175730092937,0.0019130543079386333,0.9815611590740563,0.0015581881521802492,2.5381439685821534,0.058031013422238056,0.9269759450171822,0.9763908078553631,0.9787761836229113,2.504603385925293,0.9390034364261168,0.9810553725156764,0.9821940397234163,2.606199264526367,0.9321305841924399,0.979472963238507,0.9816137227575338,2.4724948406219482,0.9338487972508591,0.9817550572147234,0.9835533542085546,2.4976441860198975,0.9329896907216495,0.9809136642221986,0.9816684950578658,2.6097781658172607
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9207903780068728,0.0026839345965315397,0.9744305097955858,0.0012606209660509752,0.9755953380730513,0.0011976700993833315,4.719333362579346,0.06666697021043867,0.9175257731958762,0.9726680128954547,0.9740683981453474,4.676156044006348,0.9235395189003437,0.976340619501423,0.977437198255849,4.805582046508789,0.9243986254295533,0.9745869793696342,0.975567098411931,4.79434871673584,0.9192439862542955,0.9735300716807784,0.9746134921114888,4.647645473480225,0.9192439862542955,0.9750268655306386,0.9762905034406408,4.672934532165527
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.8687285223367699,0.0054713688412682876,0.9106328456206232,0.007547337615902485,0.9365801423352567,0.005068182347877489,0.8945630788803101,0.10344748825065728,0.872852233676976,0.9190284715579645,0.9414694787497255,0.8493373394012451,0.8745704467353952,0.9183051688100045,0.9422775451039103,0.9183276295661926,0.8668384879725086,0.9086808138779655,0.9359979592649744,1.0847547054290771,0.8591065292096219,0.8984748644914444,0.9282853087333851,0.8258336782455444,0.8702749140893471,0.9086749093657372,0.9348704198242885,0.794562041759491
sycophancy_v2__data/sycophancy_v2/olmo3-7b-purebase/pairs/sycophancy_pairs_onpolicy_26-03-03_05:25:36.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.8572164948453608,0.008784758097020097,0.9013426860807028,0.004706356508653647,0.928866195113554,0.003708399686021507,0.8802757978439331,0.06806654681765847,0.8556701030927835,0.9027526836008077,0.9288404991583852,0.8368193507194519,0.845360824742268,0.8942649472727058,0.9232213642516168,0.8722947835922241,0.8513745704467354,0.8978814610125058,0.9266205432837809,1.0123882293701172,0.8634020618556701,0.9074910546639743,0.9333344173065578,0.8240450024604797,0.8702749140893471,0.9043232838535209,0.9323141515674288,0.8558316230773926
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.867,0.0028674417556808995,0.9457522222222222,0.0020468195744545435,0.9432589428374103,0.0018239136509017127,1.733261489868164,0.038021174118824635,0.8725,0.9498305555555555,0.9465784949803782,1.7669188976287842,0.8641666666666666,0.9448638888888888,0.9414082672468591,1.7751517295837402,0.8658333333333333,0.9448166666666666,0.9432876005645741,1.684230923652649,0.8658333333333333,0.9448583333333334,0.9417798494918058,1.7481530904769897,0.8666666666666667,0.9443916666666667,0.9432405019034339,1.6918528079986572
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.8896666666666666,0.0028674417556808617,0.9540483333333333,0.0014746631756037366,0.9548366072708335,0.001525675192039097,2.046711301803589,0.055443569123224005,0.8933333333333333,0.9566277777777779,0.9575653721418262,2.056861639022827,0.8858333333333334,0.9538916666666666,0.9543041465782178,2.0519707202911377,0.8891666666666667,0.9544361111111112,0.9552659487131331,2.125519275665283,0.8925,0.9524249999999999,0.953896215870897,1.9516959190368652,0.8875,0.952861111111111,0.9531513530500934,2.047508955001831
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.8164999999999999,0.009565563234854503,0.893761111111111,0.009238067545504765,0.8989834882475337,0.0082149849163829,1.3178889513015748,0.13371523230987223,0.8025,0.8804611111111111,0.8872108022268247,1.2935563325881958,0.8191666666666667,0.9021388888888888,0.9040834480295957,1.4375381469726562,0.8116666666666666,0.887086111111111,0.8936271338053812,1.168561339378357,0.8316666666666667,0.9053833333333333,0.9109890316775081,1.1856250762939453,0.8175,0.8937361111111111,0.8990070254983588,1.5041638612747192
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.8088333333333335,0.004268749491621918,0.8820966666666668,0.004285795300527601,0.8915907202695553,0.003556494020250431,2.0077791929244997,0.09444231479243867,0.8016666666666666,0.8761888888888889,0.8874354233456233,1.8979014158248901,0.8125,0.8877388888888889,0.8958179021786611,1.9974619150161743,0.8133333333333334,0.8853944444444444,0.8945152104442077,2.176126718521118,0.81,0.8827749999999999,0.8928371560090453,2.02189302444458,0.8066666666666666,0.8783861111111111,0.8873479093702388,1.9455128908157349
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.6613333333333333,0.0066791549698379474,0.7079183333333333,0.00728573009127862,0.7382590293901066,0.007610701968760329,0.496439266204834,0.08029930440887646,0.6633333333333333,0.7122333333333334,0.7410210434060139,0.44057759642601013,0.6733333333333333,0.7198777777777777,0.751877621481312,0.5012832880020142,0.655,0.7019694444444444,0.7346167841310914,0.6502351760864258,0.6591666666666667,0.7000111111111111,0.7329194802691841,0.4360770285129547,0.6558333333333334,0.7055,0.7308602176629312,0.45402324199676514
sycophancy_v2__data/sycophancy_v2/olmo3-7b-purebase/pairs/sycophancy_pairs_onpolicy_26-03-03_05:25:36.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.647,0.006679154969837966,0.6843249999999999,0.009987152240581058,0.7114993320349594,0.005029554243333578,0.5334519624710083,0.09638892050992612,0.6425,0.6774944444444444,0.7084151227061075,0.5215005278587341,0.6366666666666667,0.6699555555555555,0.7039243419131368,0.5727343559265137,0.6558333333333334,0.6888527777777778,0.7159143282279927,0.6965876221656799,0.65,0.6860999999999999,0.711411914357294,0.43537551164627075,0.65,0.6992222222222222,0.7178309529702666,0.441061794757843
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.7728695652173914,0.0032721543864742105,0.8579756521739131,0.0040637811571286745,0.8738458218544561,0.0038428680827220993,2.023713970184326,0.12367970766624874,0.7704347826086957,0.8568771266540642,0.8711805870806318,1.9521957635879517,0.7678260869565218,0.8510003780718337,0.8677107709981464,2.227452039718628,0.7765217391304348,0.8625088846880907,0.878127543201399,1.8575993776321411,0.7739130434782608,0.861462381852552,0.8766314122770911,2.069737195968628,0.7756521739130435,0.8580294896030245,0.8755787957150123,2.0115854740142822
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.796,0.006793747820738963,0.8634586011342155,0.0056273884112032855,0.8873101329691357,0.004964006607316068,1.8875057697296143,0.03236808412201901,0.8008695652173913,0.8657179584120983,0.8893939761642837,1.9013153314590454,0.8052173913043478,0.8727168241965974,0.8943931794275812,1.8582309484481812,0.7852173913043479,0.8559516068052929,0.8792212416797631,1.9448940753936768,0.7939130434782609,0.8602041587901702,0.8856127608192367,1.8634982109069824,0.7947826086956522,0.8627024574669186,0.8879295067548136,1.8695902824401855
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.7700869565217391,0.003988641718671202,0.8430796219281664,0.004788665866100454,0.87049122504703,0.002849933963845371,2.4130831718444825,0.20568669246391447,0.7721739130434783,0.8474586011342155,0.8731722838731318,2.406301259994507,0.7695652173913043,0.8412582230623818,0.8716718713296747,2.384880304336548,0.7634782608695653,0.8347886578449906,0.8649918906816574,2.2359540462493896,0.7695652173913043,0.8440771266540643,0.8708383286067819,2.7991604804992676,0.7756521739130435,0.8478155009451797,0.8717817507439051,2.2391197681427
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.7855652173913044,0.004875772441348247,0.8637822306238185,0.0037605528295412563,0.8829497216076906,0.003998654676689215,3.450463962554932,0.1066073473916553,0.7782608695652173,0.8601224952741021,0.8795696516295807,3.3915445804595947,0.7878260869565218,0.861834404536862,0.8807823735415574,3.2929861545562744,0.7852173913043479,0.86299584120983,0.8825597397988247,3.5760066509246826,0.7834782608695652,0.8629504725897921,0.8811202197303787,3.430063247680664,0.7930434782608695,0.8710079395085066,0.8907166233381116,3.5617191791534424
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.7408695652173913,0.004041373926477325,0.798761134215501,0.0019757345932427664,0.8278375107142557,0.002507718718730413,1.030575704574585,0.13449288063695478,0.7434782608695653,0.8014427221172022,0.8306982437771171,1.1391538381576538,0.7434782608695653,0.7987175803402646,0.8291505524646017,1.2374827861785889,0.7347826086956522,0.7953451795841209,0.8240838211594005,0.8948900103569031,0.7452173913043478,0.7995705103969755,0.829545406102832,0.9155027270317078,0.7373913043478261,0.7987296786389413,0.8257095300673265,0.9658491611480713
sycophancy_v2__data/sycophancy_v2/olmo3-7b-purebase/pairs/sycophancy_pairs_onpolicy_26-03-03_05:25:36.csv,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.7097391304347825,0.014047179482649498,0.7736099810964083,0.011578175717998818,0.7972720966091793,0.011121142712445511,1.0009142994880675,0.09893764263382164,0.7104347826086956,0.7693580340264649,0.7941754816826877,0.9737735390663147,0.6869565217391305,0.7569844990548205,0.7803109849686285,0.9326503872871399,0.7060869565217391,0.7723342155009452,0.7951883591057505,0.8687291741371155,0.7147826086956521,0.776662381852552,0.8023567378293874,1.1240696907043457,0.7304347826086957,0.792710775047259,0.8143289194594426,1.1053487062454224
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9577963176064441,0.0019354301716402742,0.972225550246901,0.0027068899901656614,0.9816805459036348,0.001491196187722472,2.8234212398529053,0.2621988394949194,0.9615937859608745,0.9753203290424161,0.9839928639801722,2.805018901824951,0.9567031070195627,0.9686967414895633,0.9800134664712433,3.0856025218963623,0.9565592635212888,0.9753118871340019,0.9827056519030959,2.3436503410339355,0.957566168009206,0.9717835004720848,0.9813681037732607,3.032623767852783,0.9565592635212888,0.9700152930964391,0.9803226433904026,2.850210666656494
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9567894131185269,0.004509992621925289,0.9736416141723421,0.0041881364632271115,0.9822464565259533,0.0027394916423022493,2.4493460655212402,0.10048470816827793,0.9649021864211738,0.9817610913434354,0.9875004680473194,2.2642757892608643,0.9556962025316456,0.9728063783749425,0.9816090031252453,2.56131911277771,0.9545454545454546,0.9704544792434991,0.9805076788627688,2.4755051136016846,0.9574223245109321,0.9727173245175531,0.9818912937638338,2.441903829574585,0.9513808975834293,0.9704687973822801,0.9797238388305995,2.5037264823913574
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9480149597238204,0.005163641000272657,0.964216587588607,0.005239359808179954,0.9764029965388004,0.003081085233335741,3.3573645114898683,0.14076204788386998,0.9464902186421174,0.9668090645570944,0.9772267025831513,3.2819972038269043,0.9531070195627158,0.967809678995605,0.9787611557976532,3.1796014308929443,0.9519562715765247,0.9642529871113579,0.9772603198446695,3.2988526821136475,0.9387226697353279,0.9540961298319167,0.9703626125868707,3.5832061767578125,0.9497986191024166,0.9681150774470609,0.9784041918816564,3.4431650638580322
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.977301495972382,0.004279096268849964,0.9955163865718701,0.0013037852737638471,0.9959360444740781,0.0011900559197462882,2.305476951599121,0.04612343644954726,0.9772727272727273,0.995773914436789,0.9962066544081787,2.3056046962738037,0.9778481012658228,0.9955644392387848,0.9959772060544997,2.3055849075317383,0.9738204833141542,0.9944932272720651,0.9950248183810338,2.3243019580841064,0.9848964326812428,0.9977628115064204,0.997967279135541,2.2248804569244385,0.9726697353279632,0.9939875404052911,0.9945042643911371,2.3670127391815186
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9612485615650173,0.0018094574445933621,0.9884864949328687,0.0010166273484652456,0.9881496766817864,0.0009171979194963519,0.9545659065246582,0.05645856012525568,0.963463751438435,0.9896934229919183,0.9897414459840266,0.9034630060195923,0.9598676639815881,0.9871149165542182,0.987964342043416,0.9554370045661926,0.9597238204833142,0.9881461536016823,0.9868992431206554,1.057302713394165,0.963463751438435,0.9896296120959638,0.9882483529753595,0.9546984434127808,0.9597238204833142,0.9878483694205606,0.9878949992854751,0.9019283652305603
sycophancy_v2__data/sycophancy_v2/olmo3-7b-purebase/pairs/sycophancy_pairs_onpolicy_26-03-03_05:25:36.csv,got__best,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.9464039125431531,0.01087997077226273,0.982653881092906,0.00420072870583797,0.9810464758544741,0.004645406033628243,0.8749777555465699,0.01638677130168705,0.9523878020713463,0.9854511984861507,0.9838794545974211,0.8543208241462708,0.9411680092059839,0.9805663130113976,0.9798829041783136,0.8562542200088501,0.9463463751438435,0.9825650589741791,0.9803448404139062,0.8931463360786438,0.9298043728423475,0.976185210835835,0.973578367277482,0.8833162784576416,0.9623130034522439,0.9885016241569679,0.9875468128052477,0.8878511190414429
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.6956873315363883,0.0038261643036599305,0.7449422773737476,0.005287236259726882,0.7197035192757555,0.005499444535378216,0.562795352935791,0.0762507353261348,0.6954177897574124,0.7391874514134597,0.7164526799463335,0.5241524577140808,0.7008086253369272,0.7531985382262553,0.728041907943971,0.6015772819519043,0.6933962264150944,0.7432323944173611,0.7243317593962247,0.6937184929847717,0.6987870619946092,0.7487449233876534,0.7159645258017051,0.5103800296783447,0.6900269541778976,0.7403480794240088,0.7137267232905429,0.4841485023498535
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.6796495956873315,0.0056314238317455925,0.7295504246554442,0.005645136335986818,0.69184712836931,0.00539013351647052,2.0273051500320434,0.44063307010304975,0.6691374663072777,0.722152193023881,0.6877898483039754,2.6613550186157227,0.6859838274932615,0.73767264114617,0.7011801200118379,1.7143572568893433,0.6819407008086253,0.7290251451239094,0.6945893072420881,1.527845025062561,0.681266846361186,0.7338293095807208,0.6888477903686082,2.4370038509368896,0.6799191374663073,0.7250728344025399,0.6868285759200402,1.7959645986557007
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.7040431266846361,0.005103529980798269,0.7532145218357902,0.006743026443125843,0.7257652516806282,0.006163002676305271,0.7102860808372498,0.15301662711830566,0.7021563342318059,0.7504613450933952,0.7273792350642873,0.5846443772315979,0.6987870619946092,0.7415450338198647,0.7139166791590597,0.9533712863922119,0.7001347708894878,0.7549403884017118,0.7273553521065422,0.5504311323165894,0.706199460916442,0.7595302271852138,0.7319619806149477,0.6427753567695618,0.7129380053908356,0.7595956146787658,0.7282130114583043,0.8202082514762878
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.001,True,False,False,0.7196765498652291,0.0053059352250753485,0.7793716988397352,0.004815892216973685,0.7454431687278554,0.004938544999195409,1.675691819190979,0.3612189601505372,0.7136118598382749,0.7751868992524029,0.7431434163890399,1.7259222269058228,0.7223719676549866,0.7803052869421176,0.7469161823017777,1.2328824996948242,0.7243935309973046,0.780686713987838,0.7485116802886231,2.2840030193328857,0.7250673854447439,0.7871945859155339,0.7514832518139971,1.7417218685150146,0.7129380053908356,0.773485008100784,0.7371613128458394,1.3939294815063477
