train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.92681281618887,0.001349072512647581,0.9662026623138413,0.0007835317244821971,0.9728192717749499,0.0004956668345672827,0.22634175717830657,0.010550643186341125,0.9283305227655987,0.9671604355479471,0.973410603074652,0.2295939326286316,0.9283305227655987,0.9671433730794059,0.9733772338251442,0.24367715418338776,0.9258010118043845,0.9656674695506031,0.9725481798859554,0.2164044976234436,0.9266441821247892,0.9653603451168637,0.9721474437537256,0.22772569954395294,0.9249578414839797,0.9656816882743873,0.9726128983352715,0.214307501912117
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.934020618556701,0.0021322463309262564,0.981316351956165,0.000625707264782566,0.9824146907035743,0.0006235333031526864,0.842110788822174,0.005970140970607459,0.9329896907216495,0.9811793672724697,0.9822075088434963,0.8468006253242493,0.9304123711340206,0.9802198840353799,0.9813275081871775,0.8450348377227783,0.9347079037800687,0.981595635384561,0.9827344144164877,0.8362410068511963,0.9355670103092784,0.9814745928838818,0.9826356529216563,0.8337656855583191,0.936426116838488,0.9821122802045323,0.9831683691490531,0.8487117886543274
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.9438144329896907,0.00139588288739449,0.9839137468853698,0.00024652593671770697,0.9857189323568832,0.0003375371623298363,0.7109099626541138,0.007827018170671662,0.9458762886597938,0.9839367744830599,0.9859421642491368,0.6975317597389221,0.9424398625429553,0.9838541113118646,0.985549047809479,0.7073304653167725,0.9432989690721649,0.9840135331420271,0.9856559308472401,0.7131819128990173,0.9424398625429553,0.983502792834284,0.9852303287699167,0.7191259264945984,0.9450171821305842,0.9842615226556134,0.986217190108643,0.7173797488212585
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.934192439862543,0.0006872852233676952,0.9768596261262857,0.0007924647332133324,0.9813503759763027,0.00048561907197668857,0.556513512134552,0.008675809428825728,0.9329896907216495,0.9754608471794145,0.9804946309732513,0.5515914559364319,0.9347079037800687,0.9778492223757396,0.9819505669238011,0.5726709961891174,0.9347079037800687,0.9771790602378337,0.9815986397627654,0.5478593111038208,0.9338487972508591,0.9771259196277794,0.9814656885858585,0.5577557682991028,0.9347079037800687,0.9766830812106612,0.9812423536358372,0.5526900291442871
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.9384879725085911,0.000687285223367695,0.9781403148285921,0.0001640307078841323,0.9818720277113367,0.0001048052833784196,1.6731115579605103,0.01333041842511483,0.9381443298969072,0.9781267344504672,0.9818707221531449,1.666050672531128,0.9381443298969072,0.977931885546935,0.9817530816738248,1.6617121696472168,0.9398625429553265,0.9783806284762815,0.9820127273376336,1.6594611406326294,0.9381443298969072,0.9782595859756026,0.9819636992969774,1.6873208284378052,0.9381443298969072,0.9780027396936739,0.9817599080951037,1.691012978553772
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.9130584192439862,0.0010018817688737594,0.9552319882854479,0.0009019400928543382,0.9654859149497395,0.0006316124956733104,0.2276421904563904,0.010969890465690864,0.9140893470790378,0.956902965246041,0.9665812814430643,0.2299315184354782,0.9132302405498282,0.9549190491373507,0.965117912955323,0.24602864682674408,0.9140893470790378,0.9544555449274337,0.9648931661204706,0.2189180701971054,0.9115120274914089,0.954490972000803,0.965031950525034,0.2291114330291748,0.9123711340206185,0.9553914101156104,0.9658052637048056,0.2142212837934494
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.8545,0.0031001792062896956,0.9234600000000001,0.001474261271381786,0.9271226447927697,0.0012851483973525723,0.44440125226974486,0.007006283649590215,0.8566666666666667,0.9233611111111111,0.9268162106827158,0.44677332043647766,0.8483333333333334,0.9207833333333334,0.9248578038533156,0.45603087544441223,0.8558333333333333,0.9235527777777777,0.9273289695546234,0.4346926808357239,0.8558333333333333,0.9245944444444445,0.9279924213338131,0.442994087934494,0.8558333333333333,0.9250083333333333,0.9286178185393805,0.4415152966976166
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.8553333333333335,0.0013540064007726584,0.9259822222222223,0.0006395783719194521,0.9296350040447601,0.0007136283652331959,0.4674094498157501,0.0016086412371353772,0.8533333333333334,0.9258777777777778,0.9293214666387406,0.4668395519256592,0.8575,0.9265694444444444,0.9304163375269436,0.4678401052951813,0.8558333333333333,0.9268027777777779,0.9305312008228908,0.46992766857147217,0.855,0.9250416666666668,0.928724827223454,0.4649437963962555,0.855,0.9256194444444446,0.9291811880117712,0.4674961268901825
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.8213333333333332,0.003519785346990497,0.8966199999999999,0.0018302688192222535,0.9092650831730958,0.001388069044761293,0.29216681718826293,0.007522853847660278,0.815,0.8933166666666666,0.906589210865264,0.29779374599456787,0.825,0.8984638888888888,0.9102475106183612,0.2849261462688446,0.8216666666666667,0.8964472222222222,0.9095950555733666,0.2992473244667053,0.8241666666666667,0.8967027777777778,0.909462148531676,0.2976126968860626,0.8208333333333333,0.8981694444444444,0.9104314902768114,0.2812541723251343
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.8415000000000001,0.000333333333333341,0.9136477777777777,0.0002834553114341446,0.9224709776714514,0.000248163599365924,1.030296540260315,0.016529082593110634,0.8408333333333333,0.9139694444444444,0.9228037404245114,1.0256733894348145,0.8416666666666667,0.9131166666666667,0.922054015389482,1.015384316444397,0.8416666666666667,0.9137138888888889,0.9224422326596636,1.011173963546753,0.8416666666666667,0.913747222222222,0.9226172629572896,1.0517950057983398,0.8416666666666667,0.9136916666666666,0.9224376369263104,1.0474560260772705
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.7434999999999999,0.004696334267868458,0.8159952777777777,0.004883101498731519,0.8322170160879987,0.005162281760760093,0.21079724431037902,0.010994034277833385,0.7483333333333333,0.8227555555555557,0.8390189388541525,0.21455474197864532,0.75,0.8196625,0.8361213822284903,0.2293444126844406,0.7391666666666666,0.8125777777777777,0.8283838535327526,0.20370900630950928,0.7391666666666666,0.8090388888888889,0.8246925152589368,0.2095220685005188,0.7408333333333333,0.8159416666666667,0.8328683905656609,0.19685599207878113
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.7831304347826087,0.0030915458842836947,0.8516494517958412,0.0027893214666222716,0.8792363455818446,0.0028197718714522155,0.4378801167011261,0.0059633779983909296,0.7808695652173913,0.8499296786389414,0.8772214177841025,0.4384845793247223,0.7782608695652173,0.8471470699432893,0.8748347338222386,0.44764286279678345,0.7843478260869565,0.8523674858223061,0.880061997222384,0.43834951519966125,0.7860869565217391,0.8544695652173913,0.8819585350452817,0.42905619740486145,0.7860869565217391,0.8543334593572778,0.8821050440352163,0.43586742877960205
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.7798260869565217,0.002158204112346223,0.8527213610586012,0.0010168150417213166,0.8807019197614776,0.0010292927281251641,0.467439079284668,0.005073105714934195,0.7791304347826087,0.853123629489603,0.880597972146539,0.45900529623031616,0.7834782608695652,0.8540068052930057,0.8822722322990582,0.47457340359687805,0.7782608695652173,0.8522586011342156,0.8801840556548224,0.4688875079154968,0.7808695652173913,0.8532022684310019,0.8812529792814077,0.46585699915885925,0.7773913043478261,0.8510155009451796,0.8792023594255607,0.46887218952178955
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.7645217391304349,0.0030322775259413416,0.8319086578449906,0.0031351413401064536,0.8596369937218468,0.0041371358968825996,0.3622380495071411,0.004435387323727019,0.7660869565217391,0.8340446124763705,0.8629369545140114,0.3586829602718353,0.7660869565217391,0.8331039697542533,0.8600868567628964,0.3623034656047821,0.7634782608695653,0.8298374291115311,0.8573449293092887,0.3607766926288605,0.7591304347826087,0.8269156899810963,0.8530698240810133,0.37068551778793335,0.7678260869565218,0.8356415879017014,0.8647464039420235,0.3587416112422943
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.8113043478260871,0.0005499613322032213,0.8644869565217391,4.903170450917655e-05,0.8950224923999535,8.282869049165691e-05,1.2671066284179688,0.008609736557015808,0.811304347826087,0.864468809073724,0.8949583666918698,1.2646881341934204,0.811304347826087,0.8645202268431001,0.8950917601181978,1.263748049736023,0.811304347826087,0.8644385633270321,0.8949095975129859,1.2539770603179932,0.8104347826086956,0.8644415879017013,0.8950178784977807,1.277653694152832,0.8121739130434783,0.8645655954631382,0.8951348591789325,1.2754662036895752
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.8172173913043478,0.001773572004727927,0.8607915311909263,0.0010803455563198642,0.8905912296663393,0.0008666619634914337,0.181642347574234,0.01183963457337462,0.8139130434782609,0.861722495274102,0.8913547331991507,0.1837209314107895,0.8182608695652174,0.8608060491493383,0.8913092764067084,0.2014625519514084,0.8191304347826087,0.8590911153119094,0.8893543400453344,0.17018930613994598,0.8173913043478261,0.8602223062381853,0.8897282372455912,0.1841004490852356,0.8173913043478261,0.8621156899810964,0.8912095614349116,0.1687384992837906
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.9417433831990794,0.0005681362962638224,0.9782583614619927,0.0003845414936935776,0.9793592725456186,0.0002804401327903669,0.3770440459251404,0.004397463569119566,0.9418872266973533,0.9781539135363186,0.9792762738667141,0.37350642681121826,0.9414556962025317,0.9780272849101053,0.9790993399905783,0.38066354393959045,0.9426064441887226,0.9787870566673862,0.9797395011669419,0.37037190794944763,0.9418872266973533,0.978595872270946,0.9796351661022953,0.3818947672843933,0.9408803222094362,0.9777276799252079,0.9790460816015627,0.37878358364105225
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.934752589182969,0.000614331314846459,0.9710549223940325,0.00045946607972431917,0.9747620219524092,0.00030091637437717664,0.4286076366901398,0.005730785737476628,0.9346950517836594,0.9717923975814429,0.9752598730380965,0.4181422293186188,0.9355581127733027,0.9711128653360012,0.9747935313466198,0.43494176864624023,0.9338319907940161,0.9709131562673389,0.9745743327167645,0.429161936044693,0.9344073647871116,0.9703575628243514,0.9743563375410093,0.42841383814811707,0.9352704257767549,0.971098629961028,0.9748260351195563,0.4323784112930298
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.932307249712313,0.002107393161313262,0.9708883436777057,0.0006984760386812113,0.9738571315366326,0.0006471721363818109,0.310118567943573,0.0021395970448329312,0.9342635212888377,0.9706214966080081,0.9740345809467655,0.3109011948108673,0.931674338319908,0.9713902896203591,0.9739604276743519,0.3126053512096405,0.9302359033371692,0.9704351952762391,0.973285107422778,0.3100775182247162,0.9300920598388953,0.9700260110095729,0.9730856101747675,0.3108367621898651,0.9352704257767549,0.9719687258743499,0.9749199314645002,0.3061720132827759
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.9297180667433832,0.0027572963934419693,0.9748356641828698,0.0011931685624742686,0.9753683086657213,0.0010367260984872925,0.4010923087596893,0.007672627065513869,0.9250575373993095,0.9729404557438746,0.9737176460182786,0.4055304527282715,0.9332566168009206,0.9762415729890712,0.9765968602920815,0.4116365313529968,0.9300920598388953,0.9750114545110249,0.9754710164107306,0.39015066623687744,0.9313866513233602,0.9758496863582733,0.9762623197190797,0.3948538303375244,0.9287974683544303,0.9741351513121043,0.9747937008884361,0.4032900631427765
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.8939585730724972,0.003107019562715785,0.9427174966662737,0.0033284693621253177,0.9527706130244422,0.0022339620310149267,0.24032449424266816,0.014983095040073209,0.8962888377445339,0.9447001202392602,0.9544640815353482,0.24444642663002014,0.8931242807825086,0.9418524658980005,0.9520457163573085,0.26484254002571106,0.8883774453394706,0.9366232829820396,0.9487776282752822,0.22825554013252258,0.8948504027617952,0.944433910450884,0.9535609617742375,0.24255995452404022,0.8971518987341772,0.9459777037611845,0.9550046771800346,0.22151800990104675
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.7036388140161726,0.0017777501291472684,0.7783509274126169,0.0019908589216428747,0.7709189940920433,0.0017921809873879709,0.1702715963125229,0.03960637873048306,0.7028301886792453,0.7798057991441504,0.7725467632056221,0.1471184492111206,0.7035040431266847,0.7772665848112119,0.7702227136885003,0.24156160652637482,0.7008086253369272,0.7762294665107055,0.7690643496896405,0.14132238924503326,0.7055256064690026,0.7769360147049207,0.7692522732403514,0.1852017641067505,0.7055256064690026,0.7815167718920961,0.7735088706361023,0.13615377247333527
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.6973045822102426,0.0015600858359555688,0.7563959866609513,0.0015711989360981016,0.7474257152701899,0.001357607861634551,0.14216485619544983,0.019675541050567964,0.6960916442048517,0.7547551238366474,0.7452024818831183,0.12149523198604584,0.6954177897574124,0.7554925494583736,0.7479922050761946,0.1727498322725296,0.6967654986522911,0.7552146526107774,0.7467133477629369,0.1558733880519867,0.6994609164420486,0.7577593159015119,0.7480454668676687,0.12307305634021759,0.6987870619946092,0.7587582914974462,0.7491750747610308,0.13763277232646942
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.6756064690026954,0.004562347946040636,0.7394381034720758,0.003661138663219212,0.7364508892013122,0.0039692903226903956,0.2942181646823883,0.031779882605063904,0.6826145552560647,0.7422497656948147,0.7392248122784336,0.3170449435710907,0.6792452830188679,0.7439571058042298,0.7414654283661524,0.29157617688179016,0.6731805929919138,0.7390657580226822,0.7354951951823416,0.24753963947296143,0.6704851752021563,0.7332807811625897,0.7297421378409317,0.3390238583087921,0.6725067385444744,0.7386371066760632,0.7363268723387019,0.27590620517730713
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.6966307277628032,0.0017777501291473155,0.7644549952412436,0.0019028111539677714,0.7602850463208061,0.001529432061130388,0.31272284388542176,0.02040678551633494,0.694743935309973,0.761515464142225,0.7577530423750437,0.3253537118434906,0.694743935309973,0.7636223944900139,0.7602240022619315,0.29171139001846313,0.6967654986522911,0.7642762694255347,0.7611953507993804,0.3465510308742523,0.6974393530997305,0.767113360117988,0.7623586061089825,0.2974467873573303,0.6994609164420486,0.765747488030456,0.759894230058692,0.3025512993335724
got__best,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,1e-05,True,False,False,0.7048517520215634,0.0007381705626754287,0.7717991005586997,0.0008798025540793545,0.7738123978167808,0.0007731198030862142,0.3158700942993164,0.009830505551652288,0.706199460916442,0.7723934002223174,0.7745408332356392,0.31397756934165955,0.704177897574124,0.7707223864982091,0.7731799443412645,0.32110878825187683,0.7048517520215634,0.7731598869522889,0.7749319929365899,0.2976725995540619,0.704177897574124,0.7716051176611619,0.7733857840088156,0.3209785521030426,0.7048517520215634,0.7711147114595215,0.773023434561595,0.32561296224594116
