train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.6998313659359191,0.04564659662385329,0.7593350187260592,0.053212654849996,0.7935388233432845,0.05617517181561543,6.413844585418701,1.9504938866765307,0.7639123102866779,0.8232669508515593,0.8589107721767629,5.294854164123535,0.7251264755480608,0.7997975253733125,0.8337179801106225,5.062521934509277,0.6973018549747049,0.7485248074073863,0.7898165766757499,10.107048988342285,0.6256323777403036,0.668171955557957,0.6941889732958989,4.920234203338623,0.6871838111298483,0.756913854440081,0.7910598144573885,6.684563636779785
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9343642611683849,0.002405498281786933,0.9827848041473294,0.0004685050933154151,0.9839692018486101,0.00043648385051137567,8.609200477600098,0.22325651870811183,0.9372852233676976,0.9829950047826549,0.9844574386744739,8.355660438537598,0.936426116838488,0.98292710289203,0.9835627996410174,8.900689125061035,0.9304123711340206,0.9819912377038533,0.983414508093704,8.355207443237305,0.9338487972508591,0.9833965116141755,0.9844601601609223,8.795065879821777,0.9338487972508591,0.9826141637439331,0.9839511026729328,8.639379501342773
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9429553264604811,0.0015934052397758884,0.9850952397822414,0.0007798217855040485,0.9869578336823436,0.0006819196978961603,9.957334899902344,0.16670477230477435,0.9450171821305842,0.9857406029687887,0.987417187729703,10.073448181152344,0.9441580756013745,0.9859797357140326,0.9877201778121341,9.85914134979248,0.9432989690721649,0.9849346370496334,0.9870064718636749,9.789434432983398,0.9407216494845361,0.9837478300917561,0.9857211446163835,9.836889266967773,0.9415807560137457,0.985073393086997,0.986924186389822,10.227761268615723
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9225085910652921,0.005279137971043743,0.9696201036832347,0.0032297782275845064,0.9729110138456468,0.0029678340315747085,8.421310424804688,0.21346383132472516,0.9175257731958762,0.9670410127419374,0.9715624441036383,8.059164047241211,0.9312714776632303,0.973857772109446,0.9765579626114655,8.623661041259766,0.9166666666666666,0.9656534523682999,0.9707654065130085,8.555838584899902,0.9226804123711341,0.9729130501529268,0.9763207446163413,8.297340393066406,0.9243986254295533,0.9686352310435635,0.9693485113837803,8.570548057556152
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.8692439862542954,0.0132469658195164,0.9330995146490947,0.010881180210117561,0.9241343236586591,0.017753227011981287,10.698550796508789,1.0400483740244024,0.8505154639175257,0.9192498907665239,0.9032728112437606,10.46269702911377,0.8900343642611683,0.9517512783268972,0.9553921339160429,11.469077110290527,0.8634020618556701,0.9268637592848453,0.9117584524063611,11.414117813110352,0.865979381443299,0.9313275705293985,0.9230612967904015,11.389785766601562,0.8762886597938144,0.936305074337809,0.9271869239367296,8.757076263427734
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.7891752577319587,0.03807538427121847,0.829818967655082,0.040428720765495293,0.8632780021869415,0.03781411610128031,6.104803657531738,1.8141771113458536,0.8256013745704467,0.8763299913794121,0.9022641914778304,5.128849029541016,0.8238831615120275,0.8615509972721153,0.8922427584695561,4.692861080169678,0.7835051546391752,0.8214623114984471,0.8616814820676846,9.521923065185547,0.7207903780068728,0.7595889278586695,0.79413794018799,4.782798767089844,0.7920962199312714,0.8301626102667659,0.8660636387316469,6.397586345672607
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.8418333333333334,0.002438123139721287,0.9217627777777778,0.0038799160771119897,0.9221095740153856,0.004274971117509397,4.732089328765869,0.09328037849615395,0.8375,0.9277194444444444,0.9277516222092612,4.635440826416016,0.8416666666666667,0.9235222222222221,0.9220588349641566,4.706837177276611,0.845,0.9202472222222221,0.923889977003362,4.677836894989014,0.8425,0.9159083333333333,0.9146026772975567,4.733363628387451,0.8425,0.9214166666666667,0.9222447586025916,4.906968116760254
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.884,0.003091206165165229,0.950917777777778,0.002480470385498164,0.9538152494024486,0.001854459877611395,5.826567935943603,0.21215916479034952,0.8791666666666667,0.9540805555555556,0.956189819600554,5.725428104400635,0.8858333333333334,0.9482638888888888,0.9517684292001956,5.76849365234375,0.8816666666666667,0.9500805555555556,0.9525899651869952,6.125537872314453,0.8875,0.9485361111111111,0.9526112997524933,5.519722938537598,0.8858333333333334,0.9536277777777777,0.9559167332720045,5.993657112121582
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.7731666666666668,0.022517894119023572,0.8521944444444445,0.019525623794591083,0.8650870393981593,0.0185076938888334,4.607214832305909,0.3554286710831891,0.7658333333333334,0.8471388888888889,0.8606588743712906,4.493979454040527,0.7975,0.8733222222222223,0.8859036802008887,5.181639671325684,0.78,0.8557472222222222,0.8637980155405172,4.32917594909668,0.7891666666666667,0.8671722222222222,0.8814546103074037,4.2035627365112305,0.7333333333333333,0.8175916666666667,0.8336200165706967,4.82771635055542
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.75,0.016253204812179886,0.8205838888888888,0.015910667126021533,0.8233709095482625,0.01856724577054043,7.998213195800782,1.6397610216603473,0.74,0.8136,0.8126848187355544,7.180960178375244,0.7808333333333334,0.8475722222222223,0.8517495330784974,8.587349891662598,0.7433333333333333,0.8151777777777778,0.817731026637283,9.02859878540039,0.7508333333333334,0.8265666666666664,0.8360493006848118,9.94714069366455,0.735,0.8000027777777777,0.7986398686051659,5.247016429901123
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.5618333333333334,0.01920937271229858,0.5632408333333333,0.03299026134827003,0.5768287786566153,0.0316119106961374,5.453725862503052,1.5676189477328304,0.5791666666666667,0.5996805555555556,0.6049898065781742,5.052576065063477,0.5783333333333334,0.5923388888888889,0.6111576764461314,3.844985246658325,0.5583333333333333,0.5488527777777779,0.5721479175065893,8.367722511291504,0.5266666666666666,0.5080680555555556,0.5221153977147946,4.43682861328125,0.5666666666666667,0.5672638888888889,0.5737330950373869,5.566516876220703
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.7681739130434784,0.0057047719884719145,0.8425206805293005,0.008049259283540834,0.859540292453642,0.006775848039483074,5.410117244720459,0.3879305453536085,0.7765217391304348,0.8534291115311908,0.8659298764534801,5.081297397613525,0.7617391304347826,0.8336574669187145,0.8493591235663149,6.169442176818848,0.7704347826086957,0.8363493383742913,0.8554400500602211,5.2054338455200195,0.7704347826086957,0.8509005671077505,0.8677946363805764,5.283777236938477,0.7617391304347826,0.8382669187145557,0.8591777758076181,5.310635566711426
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.8001739130434782,0.007094288018911689,0.858983440453686,0.004087585537300025,0.885599194162445,0.0034659886745288995,5.305719089508057,0.30562393960066075,0.8034782608695652,0.8536105860113421,0.8816131303399443,5.2765350341796875,0.808695652173913,0.8644355387523629,0.8917652090030239,4.940423965454102,0.8052173913043478,0.8624514177693761,0.8843790603153082,5.807340145111084,0.7921739130434783,0.8553890359168241,0.8836688386557155,5.058016300201416,0.7913043478260869,0.8590306238185257,0.8865697324982333,5.446280002593994
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.7737391304347827,0.00981338155107189,0.8413253686200377,0.008709390648233159,0.8708570058351081,0.005833104303511253,6.619023609161377,0.2537499484826565,0.7756521739130435,0.8461126654064273,0.8746774638964772,6.60886287689209,0.7678260869565218,0.8328499054820415,0.8666535520587715,6.419899940490723,0.7582608695652174,0.8293051039697542,0.8617554803948708,6.377982139587402,0.7808695652173913,0.8462941398865784,0.8733581986405662,7.091869831085205,0.7860869565217391,0.8520650283553874,0.8778403341848542,6.596503257751465
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.7074782608695651,0.00916308860683097,0.7582759924385634,0.016903163335388285,0.7729468018606992,0.020340772120675716,8.575590515136719,1.8316943733287419,0.6956521739130435,0.7345058601134216,0.7434935757793943,6.871151447296143,0.7130434782608696,0.7705315689981096,0.7827327599539504,7.963087558746338,0.7060869565217391,0.7521179584120983,0.7710689025481545,11.753335952758789,0.7008695652173913,0.750998865784499,0.7628644828848345,9.375370025634766,0.7217391304347827,0.7832257088846881,0.8045742881371618,6.915007591247559
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.6681739130434783,0.017062987946311014,0.7190841587901702,0.021932917414515172,0.7511764803053159,0.021037965168920793,3.760825443267822,0.3202711727303083,0.6965217391304348,0.7546132325141778,0.7826397239473475,4.024776458740234,0.6747826086956522,0.7178737240075614,0.7537224013049325,3.534649610519409,0.6530434782608696,0.7097255198487713,0.7439972758841368,3.9270846843719482,0.648695652173913,0.687337618147448,0.7176978749095998,4.073287010192871,0.6678260869565218,0.7258706994328923,0.7578251254805635,3.2443294525146484
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9535097813578826,0.003689130057977074,0.9695327056084728,0.004335969063928687,0.9795015771964758,0.002746852181302752,6.229527282714844,0.5332588263342757,0.9569907940161104,0.9753530207465693,0.983197195468218,6.260917663574219,0.9556962025316456,0.9687698219320118,0.9794859450623784,7.140555381774902,0.9474971231300345,0.9692529142792068,0.9777675775491395,5.501699924468994,0.9564154200230149,0.9720456134519659,0.9816243842734024,6.2602715492248535,0.9509493670886076,0.9622421576326108,0.9754327836292406,5.98419189453125
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9534522439585731,0.011781335739864743,0.9775711239060279,0.007471646673087882,0.9836853612293188,0.005386995478707602,6.61233377456665,0.4805162890782475,0.968210586881473,0.9895168877894911,0.9919339411254866,5.924546718597412,0.956271576524741,0.9773837135392321,0.9836004177490297,6.731565952301025,0.9536823935558113,0.9753913403896651,0.9827926822156375,6.737595558166504,0.9569907940161104,0.9793303183029844,0.9850409760529911,6.30802059173584,0.9321058688147296,0.9662333595087669,0.9750587890034491,7.359940052032471
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9512370540851552,0.0062156371810386,0.9648600182610065,0.00616816375806719,0.9772967046609615,0.0037993739273491068,9.23424129486084,0.5121642166383351,0.9542577675489068,0.9683620446500812,0.9794257018936492,8.777644157409668,0.9565592635212888,0.969652746235571,0.9803178396888241,8.461859703063965,0.9436133486766398,0.9598179229329905,0.9737248778764934,9.623311042785645,0.9439010356731876,0.9553506636333179,0.9717898801210898,9.619498252868652,0.9578538550057537,0.9711167138530723,0.9812252237247505,9.68889331817627
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9728135788262371,0.0063649732134170404,0.9940181050795791,0.002565046814827607,0.9947960462582403,0.0021724742676404365,7.089794540405274,0.19741468363051481,0.9781357882623706,0.9964832002712005,0.9968611664585003,6.75954532623291,0.9733889528193326,0.9935741351844177,0.9945663549681619,7.212092876434326,0.961018411967779,0.9898004365956399,0.9911509367870184,7.326679229736328,0.9787111622554661,0.9969083579528075,0.9971767672527485,6.9907450675964355,0.9728135788262371,0.9933243953938299,0.9942250058247721,7.159910202026367
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.9416858457997698,0.006343873364881488,0.9790056689897917,0.005253380917168969,0.9811743800457494,0.003330309316183249,5.213319158554077,1.1410048854783272,0.9531070195627158,0.9859710379640898,0.9869266691134132,5.343919277191162,0.9361334867663982,0.9697036459774804,0.9766932544493147,4.79688835144043,0.9403049482163406,0.9801436382440302,0.979917507900947,7.144514560699463,0.9357019562715765,0.9802878955613438,0.9805732415926338,3.604551076889038,0.9431818181818182,0.978922127202014,0.9817612271724384,5.176722526550293
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.6754716981132075,0.007830640995328287,0.7218470513873047,0.0053537669656325785,0.7015142727290116,0.006568432856705436,3.0098851919174194,1.4523405676856354,0.6745283018867925,0.7212458497104788,0.701342171192661,3.0105013847351074,0.6799191374663073,0.7248294476209849,0.7083523017214525,1.6240191459655762,0.6671159029649596,0.7181199642548368,0.7083522148522579,5.742091655731201,0.6880053908355795,0.7302420790316839,0.6986992524822453,2.692596673965454,0.6677897574123989,0.7147979163185387,0.6908254233964412,1.9802170991897583
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.6522911051212938,0.011687053039719036,0.6981335503229416,0.016796474502684126,0.6793518198252035,0.015572498228387606,8.081818294525146,1.970080777127802,0.6347708894878706,0.6720690056015285,0.6571538412400919,10.935314178466797,0.6691374663072777,0.7250110795475185,0.7046383440000195,8.127640724182129,0.6462264150943396,0.6954759119739031,0.6762627623743676,5.161421298980713,0.6597035040431267,0.6988542658074266,0.6734017534455291,9.261248588562012,0.6516172506738545,0.6992574886843309,0.6853023980660096,6.923466682434082
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.68544474393531,0.0046373721116132775,0.7494144186688558,0.008947316985504886,0.7367864858346085,0.01229870157395799,3.1956225872039794,1.2206082341694984,0.6880053908355795,0.7494914306057062,0.7365426317208316,2.5135717391967773,0.681266846361186,0.7380994761735238,0.7182066193585004,4.950689315795898,0.692722371967655,0.7603566524509412,0.7537085215429272,2.0787973403930664,0.6853099730458221,0.7582933137655204,0.7455749268782664,2.0652010440826416,0.6799191374663073,0.7408312203485881,0.7298997296725169,4.369853496551514
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.6641509433962265,0.012422338136714733,0.7118351363329241,0.008707257122200166,0.6898881383633503,0.006614671439207118,4.752115249633789,1.3169282907730162,0.6462264150943396,0.6965057649973483,0.6815816949087519,4.224563121795654,0.6745283018867925,0.7184214732528825,0.6823153137922329,4.792318820953369,0.6637466307277629,0.7148287937460495,0.6950337458858306,7.255623817443848,0.6556603773584906,0.7085770228347658,0.6972972352135278,3.9580063819885254,0.6805929919137467,0.7208426268335744,0.6932127020164084,3.530064105987549
got__best,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.1,True,False,False,0.5599730458221025,0.013443354004892194,0.5661979352082591,0.019129430125771087,0.55031714019907,0.014510646058801379,9.516731548309327,4.895084244974325,0.5626684636118598,0.5558064094274235,0.5397394929246595,4.386970043182373,0.5633423180592992,0.5735718281616671,0.5489195862702153,4.217121124267578,0.5505390835579514,0.5578860949862323,0.5520887242190728,17.335960388183594,0.5417789757412399,0.5441674355751557,0.5343980180950595,10.16523551940918,0.5815363881401617,0.5995579078908173,0.5764398794863426,11.478370666503906
