train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9204047217537943,0.00299770469386697,0.9614018524153348,0.0016446435844849987,0.9690410156915634,0.0011453443046157716,0.5142575979232789,0.0380021676126648,0.9232715008431703,0.9633384425947464,0.9703326027116225,0.5077980160713196,0.9224283305227656,0.9633583488080445,0.9703358601508564,0.5772058963775635,0.9198988195615514,0.9597809179039327,0.968009058234005,0.5311139225959778,0.9148397976391232,0.9596586368793883,0.9675778057438804,0.48860156536102295,0.9215851602023609,0.9608729158905615,0.9689497516174531,0.46656858921051025
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9412371134020618,0.002213762667822179,0.9843524521439283,0.0007956456751815877,0.9855988257066557,0.0007805442212765153,1.9934528589248657,0.016586414580209846,0.9407216494845361,0.9843914219246347,0.9855262299042635,2.0120651721954346,0.9381443298969072,0.9830097660632255,0.9842380519017563,2.0063769817352295,0.9415807560137457,0.9846659817432482,0.9860063706324724,1.9714938402175903,0.9407216494845361,0.9842260955822439,0.9856132303227315,1.975740671157837,0.9450171821305842,0.9854689954062895,0.9866102457720549,2.0015876293182373
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9481099656357388,0.0006872852233676953,0.9872521580992194,0.0003725227844753198,0.9887808575476444,0.00036365760488561466,2.0512807369232178,0.019722064486048654,0.947594501718213,0.9871724471841381,0.988873210863937,2.028517961502075,0.947594501718213,0.987075022732372,0.988507892294897,2.02907657623291,0.9484536082474226,0.9875090043811481,0.988907159441445,2.0544490814208984,0.947594501718213,0.9867089429742208,0.9882784995167371,2.06717848777771,0.9493127147766323,0.987795373224218,0.9893375256212065,2.077181577682495
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9448453608247422,0.002513529010021949,0.983586636907925,0.0007366328041627492,0.9857690242162744,0.0004876841130311536,1.6129652976989746,0.020500555110747255,0.9415807560137457,0.9823159858764068,0.9849827683969438,1.5981616973876953,0.9450171821305842,0.9838216364946093,0.9857494771109462,1.6478005647659302,0.9493127147766323,0.9843914219246348,0.9864641235340943,1.608594298362732,0.9441580756013745,0.984131623386592,0.9860260043433984,1.6213674545288086,0.9441580756013745,0.9832725168573825,0.9856227476959898,1.588902473449707
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9460481099656357,0.0013745704467353903,0.9832748786622737,0.00043454722973837917,0.984547738589575,0.0003566557227779533,2.608068895339966,0.06580096875349284,0.9458762886597938,0.9835116496026263,0.9847600903750536,2.582380533218384,0.947594501718213,0.9830717634416221,0.9844321532844985,2.5569815635681152,0.9450171821305842,0.9834496522242299,0.984547092244963,2.529538631439209,0.947594501718213,0.9838009707018103,0.9850349089960515,2.677002429962158,0.9441580756013745,0.98254035734108,0.9839644480473082,2.694441318511963
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9025773195876289,0.0025830406148406966,0.9463238506866947,0.0018683043000202583,0.9584394168592123,0.001270537455675324,0.5256813168525696,0.044386600377606666,0.9029209621993127,0.9495607042902187,0.9604944251923929,0.5139576196670532,0.9012027491408935,0.946221702625146,0.9580912579710008,0.5987772941589355,0.9063573883161512,0.9450467046917254,0.957401619352154,0.5470966100692749,0.8986254295532646,0.9440517943812662,0.9570034794419282,0.49985799193382263,0.9037800687285223,0.9467383474451175,0.959206302338586,0.4687170684337616
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8745,0.003188521078284842,0.9400999999999999,0.0015462719004507128,0.9422191287985402,0.001289598547282938,1.0460875034332275,0.01982988754525194,0.8758333333333334,0.9410555555555555,0.9429819776489481,1.0613741874694824,0.8683333333333333,0.9373694444444444,0.9400827039285808,1.0750770568847656,0.8775,0.9400583333333332,0.9421692282747566,1.0188490152359009,0.8758333333333334,0.9400249999999999,0.9418932159546503,1.0359926223754883,0.875,0.9419916666666666,0.9439685181857652,1.0391446352005005
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8720000000000001,0.002505549396395501,0.9403050000000001,0.0009286811968765998,0.9423807193070722,0.0008224340266627288,1.1645119428634643,0.008671357455489455,0.8716666666666667,0.9408055555555556,0.9427603474594449,1.1615217924118042,0.8716666666666667,0.9400083333333333,0.9426556920536321,1.1686092615127563,0.8766666666666667,0.9416805555555556,0.9434956681474148,1.174727201461792,0.8691666666666666,0.9388694444444444,0.9410755297378977,1.1493170261383057,0.8708333333333333,0.9401611111111111,0.9419163591369721,1.1683844327926636
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8343333333333334,0.003308238873546524,0.907318888888889,0.0017125601728636666,0.9165241024468361,0.001345399370638442,0.7240339636802673,0.007772791901710641,0.8283333333333334,0.9041805555555557,0.914214299681148,0.7202243208885193,0.8333333333333334,0.9082388888888888,0.9161445022506338,0.7357758283615112,0.8366666666666667,0.9068444444444443,0.9167745017447365,0.7282251715660095,0.8358333333333333,0.9084222222222221,0.9172268146880083,0.7233871221542358,0.8375,0.9089083333333333,0.9182603938696543,0.7125573754310608
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8456666666666667,0.001105541596785159,0.9137611111111111,0.0011766622075247864,0.9222848407929938,0.0011664469045572993,1.419295358657837,0.055259223916554814,0.8475,0.9157361111111111,0.9242249599192444,1.4030988216400146,0.845,0.9128333333333334,0.9214610069963015,1.378942847251892,0.8441666666666666,0.9125222222222225,0.9209195357307521,1.3495298624038696,0.8458333333333333,0.9133055555555556,0.921927082979242,1.4661377668380737,0.8458333333333333,0.9144083333333333,0.9228916183394288,1.4987674951553345
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.7220000000000001,0.006467869303977414,0.7904655555555556,0.00845799362572707,0.8061854895899365,0.008562222317942746,0.39435858726501466,0.06441433847510807,0.7275,0.8018611111111111,0.8166983120849409,0.3950790464878082,0.73,0.7961222222222222,0.812836659166802,0.49516814947128296,0.7158333333333333,0.7855749999999999,0.802778694025867,0.4291280508041382,0.7133333333333334,0.7773861111111111,0.7920417596212905,0.33273792266845703,0.7233333333333334,0.7913833333333334,0.8065720230507827,0.31967976689338684
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8135652173913044,0.005678200945152893,0.8717574291115312,0.003577207513930633,0.8979482780228185,0.0031774396311998916,1.0710285186767579,0.017261773739056498,0.811304347826087,0.8697134215500946,0.8957426001170388,1.0685710906982422,0.8034782608695652,0.86586011342155,0.8929586878621707,1.0964157581329346,0.8165217391304348,0.8729436672967863,0.8991431648269712,1.0837583541870117,0.8173913043478261,0.8745013232514178,0.9001454910909904,1.0486468076705933,0.8191304347826087,0.8757686200378072,0.9017514462169215,1.0577505826950073
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8029565217391305,0.003794334648568926,0.8685816257088848,0.0018533130584341608,0.8934304483957737,0.0016222979581908604,1.1633050203323365,0.018810882146611266,0.8034782608695652,0.8689603024574668,0.8933246146673757,1.1384693384170532,0.8078260869565217,0.8704907372400756,0.895717909992704,1.19089674949646,0.8017391304347826,0.8682041587901701,0.8930225491132107,1.169532060623169,0.8052173913043478,0.8700158790170132,0.8943008737228002,1.146323323249817,0.7965217391304348,0.8652370510396975,0.8907862944827782,1.171303629875183
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.7987826086956522,0.0028892604740584876,0.8562056710775048,0.0031343952007699106,0.8851742653310769,0.0027888597509454142,1.0772799491882323,0.01955423727219835,0.8,0.857663516068053,0.8868214387732148,1.071641206741333,0.8,0.858504347826087,0.8865661738932146,1.0780353546142578,0.8,0.8539947069943289,0.88343807527545,1.077256441116333,0.7930434782608695,0.8512120982986768,0.8806257060575147,1.1102901697158813,0.8008695652173913,0.8596536862003781,0.8884199326559907,1.049176573753357
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8081739130434782,0.001179535649239165,0.8639274102079396,0.0012873905869588214,0.8928782197559226,0.0014723153481042708,2.151371955871582,0.03395551965935747,0.8078260869565217,0.8645172022684311,0.8932215230616927,2.140101909637451,0.8069565217391305,0.8636733459357278,0.8923180818080971,2.1314899921417236,0.8078260869565217,0.8616105860113421,0.8903214395359221,2.108813762664795,0.8078260869565217,0.8643962192816635,0.8941569625163234,2.207131862640381,0.8104347826086956,0.8654396975425331,0.8943730918575779,2.1693222522735596
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.808695652173913,0.0022675486626791913,0.8508576181474481,0.0024563273856452626,0.8808350548764923,0.0019383594655953736,0.37805811762809755,0.034975940279726635,0.8095652173913044,0.8542275992438564,0.8832296423108756,0.36676540970802307,0.8104347826086956,0.8514086956521739,0.8826741526260372,0.44024601578712463,0.8052173913043478,0.8476854442344046,0.8784518009114097,0.3878572881221771,0.8069565217391305,0.8484627599243856,0.8788426208578141,0.35729727149009705,0.811304347826087,0.8525035916824196,0.8809770576763241,0.3381246030330658
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9473820483314155,0.0015097401338782317,0.9791633009384754,0.0010675073807194662,0.9802754949745551,0.0007320804402704007,0.9752472400665283,0.007762082555685903,0.9479286536248561,0.9794973356674933,0.9804944364374122,0.9660352468490601,0.9470655926352128,0.9789528325747754,0.9800462420691954,0.97463059425354,0.9483601841196778,0.980191392961236,0.9809546737640771,0.9818845987319946,0.9489355581127733,0.9799698342472665,0.9809142624632593,0.9677088260650635,0.944620253164557,0.9772051092416054,0.978967860138832,0.9859769344329834
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.937571921749137,0.0017356850551206492,0.9706015091483803,0.0010274551691484774,0.9741272086843097,0.0007028128824011161,1.1088948726654053,0.026664446384062016,0.9391542002301496,0.9721254391447651,0.9752662431701542,1.0668457746505737,0.9377157652474108,0.9706432634895075,0.9739600570679361,1.1385915279388428,0.9344073647871116,0.9705335186801226,0.9738665894907753,1.1149109601974487,0.937428078250863,0.9688966160858413,0.9731298915094536,1.091463565826416,0.9391542002301496,0.9708087083416649,0.9744132621832291,1.1326625347137451
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9394994246260069,0.0007312005193980916,0.9717504446071764,0.00042435396025376554,0.974413737192173,0.00022206334984710535,1.003715181350708,0.010701410010937152,0.9395857307249712,0.9712302244157206,0.9742413694442223,1.0151458978652954,0.9382911392405063,0.9722090719727314,0.9742826088689666,1.010599136352539,0.9395857307249712,0.9720919611844363,0.9745834723535342,1.0093085765838623,0.9394418872266973,0.971247439287781,0.9741961010715,0.9855375289916992,0.9405926352128884,0.9719735261752129,0.9747651342226417,0.997984766960144
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.9456846950517835,0.0045063208858921126,0.9802887894104699,0.0013359815831863245,0.9798001342047925,0.0010618593948724217,1.2049851179122926,0.02590227939430163,0.9382911392405063,0.9783003227126401,0.9783225481892753,1.2247344255447388,0.9497986191024166,0.9816063230225077,0.9808039890328039,1.2345893383026123,0.9473532796317606,0.9804058339877192,0.9797942533915261,1.1804656982421875,0.9500863060989643,0.9818041285235863,0.9811196840414227,1.1682922840118408,0.9428941311852704,0.979327338805897,0.9789601963689349,1.216843843460083
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.8947065592635213,0.004859270975923785,0.942342055204122,0.005405325305930134,0.9523467634529666,0.0034660449326850717,0.566437029838562,0.07878766675440908,0.8970080552359033,0.9440102838997246,0.95397221779451,0.5643370151519775,0.8916858457997698,0.9406188299581149,0.9509818220421027,0.6976608633995056,0.8866513233601842,0.9326880294400797,0.9461808564185998,0.5875648856163025,0.8987341772151899,0.9471615986524728,0.9550682450327539,0.5235540866851807,0.8994533947065593,0.9472315340702181,0.9555306759768671,0.45906829833984375
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.708355795148248,0.005031847628731669,0.7826076532428565,0.005465220052043726,0.7750959713332742,0.0049515930786281125,0.3162646532058716,0.09460637358942553,0.715633423180593,0.7889981909460118,0.7814495603394842,0.25185203552246094,0.706199460916442,0.7819617701121033,0.7741457674142022,0.49125853180885315,0.7028301886792453,0.7769160351930021,0.7699882076159166,0.24639929831027985,0.704177897574124,0.7764292616298922,0.7696951880068958,0.34211236238479614,0.7129380053908356,0.7887330083332728,0.7802011332898722,0.24970103800296783
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.7080862533692722,0.004029627058686249,0.7658430264238126,0.004384775371637903,0.7555522173902671,0.0036373446863522314,0.24596665799617767,0.024602425224803184,0.7075471698113207,0.7647031044528882,0.7543086530778411,0.22978150844573975,0.7068733153638814,0.7637222920496073,0.7552074929520518,0.2948555648326874,0.7035040431266847,0.7613628933239369,0.7524484579065365,0.23613391816616058,0.7068733153638814,0.7652243880820395,0.7532160885064528,0.23736733198165894,0.715633423180593,0.7742024542105912,0.762580394508453,0.23169496655464172
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.688544474393531,0.005447812110891576,0.753262835928248,0.00387054193711438,0.750145984687838,0.004166289075220556,0.5800952076911926,0.1530785034876134,0.6974393530997305,0.7566477285111268,0.7539697294713145,0.603033185005188,0.6866576819407008,0.7568148298835375,0.7530791131664776,0.5792814493179321,0.6880053908355795,0.7494278594314194,0.7455385412383984,0.40944600105285645,0.6805929919137467,0.7477550293880457,0.7445976249000555,0.8499175906181335,0.6900269541778976,0.7556687324271111,0.7535449146629442,0.458797812461853
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.7017520215633424,0.004358749765174183,0.7665437623963789,0.0038646947333619264,0.7566325547034506,0.00428310395122721,0.3883009314537048,0.04186409096632346,0.6933962264150944,0.7599734090859556,0.7490302115829983,0.38357141613960266,0.7028301886792453,0.7661143845220537,0.7572844282300146,0.3892861008644104,0.706199460916442,0.7669335445107199,0.7591063614212172,0.4611361026763916,0.7035040431266847,0.7720083405380663,0.7618174402593987,0.33086514472961426,0.7028301886792453,0.7676891333250994,0.7559243320236237,0.37664589285850525
got__best,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.0001,True,False,False,0.6743935309973045,0.003550388105746511,0.7387250165285053,0.002265093181807577,0.7447122809564345,0.0022983289716625114,0.8927181243896485,0.15600567728010326,0.6799191374663073,0.7409928727632028,0.746658499887288,0.9381372332572937,0.671832884097035,0.7359943621450004,0.7426499798716201,0.7893096208572388,0.6738544474393531,0.7385081480082243,0.7439621829709198,1.1663718223571777,0.6765498652291105,0.7415922581207635,0.748097738331725,0.8583391904830933,0.6698113207547169,0.7365374416053356,0.7421930037206197,0.7114327549934387
