train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9,0.0021726979303077626,0.9453568757482603,0.002611468517494372,0.9603127677365075,0.001785357257250442,0.10210172086954117,0.007010751295987125,0.8962900505902193,0.9419563257680245,0.9577128331691681,0.0993049219250679,0.9013490725126475,0.9436853225801864,0.9595751509520134,0.0992509126663208,0.8988195615514334,0.9450275701054176,0.9603843356368147,0.10864516347646713,0.9013490725126475,0.949645811590535,0.9632293712586667,0.111312635242939,0.9021922428330523,0.9464693486971383,0.9606621476658747,0.09199497103691101
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9164948453608247,0.0010018817688737594,0.9746235873454495,0.0006862521718641082,0.9760782766345372,0.000712040403225789,0.645367693901062,0.009183655401375296,0.9149484536082474,0.9739876713784674,0.975373261774819,0.6405264735221863,0.915807560137457,0.9740319552201793,0.9754394107956851,0.6473609209060669,0.9175257731958762,0.9753191388859367,0.9767250132667158,0.633128821849823,0.9166666666666666,0.9741913770503419,0.9757309539305066,0.6609947681427002,0.9175257731958762,0.9755877941923218,0.9771227434049599,0.6448274850845337
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9151202749140893,0.0026839345965314868,0.9710070736056495,0.0007581324722806136,0.9737642706804106,0.000830967781411802,0.4377419352531433,0.007126274719863735,0.9132302405498282,0.9706781922745362,0.9733331977560575,0.4317736029624939,0.9123711340206185,0.9703623008703252,0.9732103449406805,0.43311750888824463,0.9183848797250859,0.9718915695374406,0.9746665268148442,0.4350050687789917,0.9132302405498282,0.9701674519667931,0.9727706563457594,0.4514983892440796,0.9183848797250859,0.9719358533791524,0.9748406275447121,0.43731510639190674
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9252577319587629,0.0021043726312570546,0.9757826430958538,0.0009505861265035017,0.9767428562641574,0.0007592661854052865,0.2816562235355377,0.005690917972602543,0.9243986254295533,0.9743832736977599,0.9755400393111698,0.2844730615615845,0.9269759450171822,0.9768956436508781,0.9775040511703934,0.28702837228775024,0.9218213058419243,0.9749589636400137,0.9762218706027808,0.27210575342178345,0.9252577319587629,0.9764528052337595,0.977470641897053,0.2863989770412445,0.9278350515463918,0.976222529256858,0.9769776783393893,0.2782749533653259
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9152920962199312,0.0004208745262514037,0.9730748337879808,0.00028642909927797906,0.9762496014862159,0.00022533468867406506,1.52467942237854,0.005459249231188018,0.9149484536082474,0.9729100978968127,0.9761260900934504,1.5165659189224243,0.9149484536082474,0.9728805753356715,0.9761065232690227,1.5268535614013672,0.915807560137457,0.9736304483886586,0.9766838321731632,1.5313303470611572,0.9149484536082474,0.9728835275917856,0.9760776216759817,1.5202021598815918,0.915807560137457,0.9730695197269752,0.9762539402194614,1.5284451246261597
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.8975945017182131,0.0017522403826779266,0.9466232094566669,0.001331060937402478,0.9596354074426816,0.0009541928395054456,0.09714385122060776,0.0074105757893424985,0.8951890034364262,0.9446245320674059,0.9582153037409302,0.09417547285556793,0.897766323024055,0.9460711375633258,0.9594409167933724,0.0943940058350563,0.8994845360824743,0.947086713666584,0.9603245926956967,0.1031138077378273,0.8994845360824743,0.9487075022732372,0.9609910653572489,0.10756640136241913,0.8960481099656358,0.9466261617127808,0.95920515862616,0.08646956831216812
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.8306666666666667,0.002438123139721273,0.9096527777777779,0.0005479450950236654,0.9027532512480463,0.0007659501362296093,0.4603053092956543,0.013020990777796265,0.8316666666666667,0.9102472222222222,0.9032317124443344,0.45835572481155396,0.8275,0.9086916666666667,0.9013940541709669,0.4688442349433899,0.8283333333333334,0.9101166666666667,0.9036206190496712,0.442891389131546,0.8316666666666667,0.9095583333333332,0.9025311996441565,0.480021208524704,0.8341666666666666,0.90965,0.9029886709311028,0.45141398906707764
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.8365,0.002708012801545302,0.9146877777777778,0.0014727259096445414,0.9108253454072164,0.001587019638334553,0.36437223553657533,0.003736780299424743,0.8383333333333334,0.9160722222222224,0.9122100181490157,0.3659875988960266,0.8333333333333334,0.9131333333333334,0.9089765680587444,0.3653194308280945,0.8375,0.9166333333333333,0.9128783277618515,0.3690703809261322,0.84,0.9145583333333335,0.9109745318769932,0.3577519357204437,0.8333333333333334,0.9130416666666666,0.9090872811894773,0.36373183131217957
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.8055,0.003597838857487121,0.8875016666666667,0.004423771573925517,0.8896306703291993,0.003444384787911921,0.12111867666244507,0.0042051425174532645,0.8041666666666667,0.8850527777777777,0.8881200838585495,0.12148363888263702,0.805,0.8883083333333333,0.8898152865518895,0.11849042028188705,0.8,0.8803555555555556,0.8839460435196358,0.1247512549161911,0.8108333333333333,0.8927666666666666,0.8933744648595232,0.12623240053653717,0.8075,0.891025,0.8928974728563982,0.11463566869497299
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.7985,0.0008164965809277449,0.8711927777777777,0.000822909997628831,0.8831527602131715,0.0006583125196625811,0.6080897927284241,0.005749181387310104,0.7975,0.870363888888889,0.8825917337007901,0.5997819304466248,0.7991666666666667,0.8706194444444444,0.8826727988854848,0.6124386191368103,0.7991666666666667,0.8726944444444444,0.8843967671900713,0.6163030862808228,0.7991666666666667,0.8713777777777778,0.8832149599916439,0.6066049337387085,0.7975,0.8709083333333334,0.8828875412978667,0.605320394039154
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.7571666666666667,0.005883120864907586,0.8182266666666667,0.004310122524109909,0.8314609221609066,0.004296008468161655,0.07235818579792977,0.007405488838744717,0.7475,0.8105222222222221,0.8239283755322848,0.07072160392999649,0.7633333333333333,0.8212388888888889,0.8352855658316214,0.07110434025526047,0.7608333333333334,0.819475,0.8316475525969466,0.08033674955368042,0.7608333333333334,0.822861111111111,0.835930504237651,0.07964655756950378,0.7533333333333333,0.8170361111111111,0.8305126126060293,0.05998167768120766
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.7280000000000001,0.0014960565681813296,0.8059263516068054,0.00249292746849587,0.828753327716431,0.002607860111914433,0.5315301060676575,0.028639366007735804,0.7278260869565217,0.8037323251417771,0.8264016909854004,0.5263001918792725,0.7260869565217392,0.8021595463137996,0.8248508811409392,0.5531903505325317,0.7286956521739131,0.8081300567107751,0.831132078780339,0.48597729206085205,0.7269565217391304,0.8080846880907373,0.8304937242152601,0.5696012377738953,0.7304347826086957,0.8075251417769376,0.8308882634602162,0.5225814580917358
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.7391304347826086,0.0022675486626791744,0.8175540264650284,0.0014608306146889041,0.8450259438389759,0.0015416972302765436,0.3740095019340515,0.009613246603238174,0.7426086956521739,0.8181928166351606,0.8456582426338097,0.36685627698898315,0.7382608695652174,0.8172884688090738,0.8453309346144826,0.3875829577445984,0.7356521739130435,0.8152529300567108,0.8420720105064416,0.3788297176361084,0.74,0.8197504725897921,0.8465964856260103,0.36001500487327576,0.7391304347826086,0.8172854442344045,0.8454720458141354,0.37676355242729187
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.719304347826087,0.004481425644078282,0.7840514177693763,0.004182861015021842,0.8135451936362561,0.003460269533185835,0.4490740954875946,0.043649432750093246,0.7139130434782609,0.7839848771266542,0.8123338628764311,0.4562895894050598,0.7243478260869565,0.7864226843100189,0.8163717556102327,0.4512290954589844,0.7191304347826087,0.7821761814744801,0.8122996734960967,0.40452253818511963,0.7147826086956521,0.7775818525519849,0.8084211636818912,0.5252562761306763,0.7243478260869565,0.7900914933837428,0.818299512516629,0.40807297825813293
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.7848695652173914,0.0006956521739130362,0.85807606805293,0.000545633940958351,0.8800335878985995,0.00043530584287059204,1.173453140258789,0.003431139752916846,0.7843478260869565,0.8580415879017014,0.8800324504596875,1.1685960292816162,0.7843478260869565,0.8573610586011342,0.8794845609075688,1.1734672784805298,0.7860869565217391,0.8585890359168241,0.8805101791502932,1.1740328073501587,0.7843478260869565,0.8576090737240076,0.8796142066315195,1.1719897985458374,0.7852173913043479,0.8587795841209831,0.8805265423439291,1.1791797876358032
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.7737391304347826,0.003081746982029449,0.837402495274102,0.0013858301445924543,0.8628905385224848,0.001720104619668069,0.07123561799526215,0.003378325222837503,0.7747826086956522,0.8375682419659736,0.8633349814406579,0.06914924085140228,0.7782608695652173,0.8385905482041588,0.86384584418424,0.06996385753154755,0.7730434782608696,0.8350064272211721,0.8605295293409111,0.07276269048452377,0.7739130434782608,0.8388930056710775,0.8653265825609223,0.07700330018997192,0.768695652173913,0.8369542533081287,0.8614157550856918,0.0672990009188652
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9575086306098963,0.0007697979378745494,0.9774401915617993,0.0010758606734077504,0.9836528627431885,0.0005311134818449552,0.8063598036766052,0.033580842700669265,0.9585730724971231,0.9778514945819501,0.9840274020330375,0.7936331629753113,0.956271576524741,0.9757897653612937,0.9827333307115822,0.824893593788147,0.9572784810126582,0.9788867042921973,0.9841410016825661,0.7509646415710449,0.9579976985040276,0.9779611566275271,0.9839851753257107,0.8515840172767639,0.9574223245109321,0.9767118369460288,0.9833774039630463,0.810723602771759
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9461449942462601,0.0022202280070857004,0.9573527367011803,0.0015738375530898359,0.9727005456292762,0.0010172679090260052,0.6380433559417724,0.01377725944363908,0.9486478711162255,0.9599791468309407,0.9743423340129523,0.6274311542510986,0.9470655926352128,0.955870585875065,0.9721952919214536,0.6568095684051514,0.944620253164557,0.9558433565822387,0.971711315071547,0.652808666229248,0.9426064441887226,0.9568478609197244,0.971841402246368,0.6252396702766418,0.9477848101265823,0.9582227332979324,0.97341238489406,0.6279277205467224
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.9134062140391255,0.008256165711425975,0.9372722836587164,0.00832837628214153,0.958487779831156,0.005622459084339485,0.6535644769668579,0.036031727500748255,0.9159953970080552,0.9379493247135378,0.95936054505661,0.6511150598526001,0.9095224395857308,0.9349017957760001,0.9565642516933296,0.6479406356811523,0.9167146144994246,0.9422806858405028,0.9617002756490017,0.6214492917060852,0.9000287686996548,0.9231618323774664,0.9490122163266309,0.7216944098472595,0.9247698504027618,0.948067779586075,0.9658016104302075,0.6256229877471924
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.937571921749137,0.007811112548467279,0.9814580599368877,0.0027144825562564565,0.9830215378100494,0.002537086359136416,0.26694878935813904,0.004589084449554849,0.9331127733026467,0.9793584579976984,0.9812390157890506,0.2757929265499115,0.9431818181818182,0.9823256232776852,0.9843916567133286,0.26641741394996643,0.9293728423475259,0.9797446339257456,0.9809011809339248,0.265339195728302,0.9500863060989643,0.9864241698127949,0.9874044924915231,0.2645300328731537,0.9321058688147296,0.979437414670514,0.9811713431224204,0.2626643776893616
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.952560414269275,0.002210514696467027,0.9851993813239825,0.0007571473201681158,0.9848669596908535,0.0007665608946500362,0.09664852172136307,0.0066553227573604825,0.9564154200230149,0.9865894491373363,0.9862155036945567,0.09278851747512817,0.9529631760644419,0.9852926230300557,0.9850725379113543,0.09487467259168625,0.9523878020713463,0.9850617120057841,0.98475049771617,0.09758729487657547,0.9497986191024166,0.984503635648557,0.9840251502928561,0.10878169536590576,0.9512370540851554,0.9845494867981794,0.98427110883933,0.08921042829751968
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.6835579514824798,0.001980719468557821,0.7240240916587355,0.0017567030544109582,0.6944038184545984,0.0016012052166210506,0.18446381390094757,0.0327552153427979,0.683288409703504,0.7230694342528752,0.6943941469232895,0.18214233219623566,0.6873315363881402,0.7271906626659208,0.6969666710229466,0.23412907123565674,0.683288409703504,0.7246641625678396,0.6952002430406203,0.13461732864379883,0.6819407008086253,0.7225118242384173,0.6927871657368995,0.19993996620178223,0.6819407008086253,0.7226843745686242,0.6926708655492366,0.1714903712272644
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.6725067385444744,0.0027289025244361877,0.7139845685515217,0.00353170442443529,0.667838460580288,0.0023404758117618486,0.08985242545604706,0.003623951851318573,0.6704851752021563,0.7116992756518771,0.666518628694397,0.08682424575090408,0.671832884097035,0.7130560661430823,0.669730130962392,0.09678929299116135,0.6711590296495957,0.7114577051895874,0.6660561987834023,0.08933895826339722,0.6778975741239892,0.7209425243931677,0.6714569547173506,0.08923826366662979,0.6711590296495957,0.712767271379894,0.6654303897438978,0.08707136660814285
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.6729110512129379,0.00425329753047428,0.7070298820845533,0.00412279066382505,0.6628085296984387,0.002195800506154165,0.09108481779694558,0.043261916424946964,0.671832884097035,0.7055365043845948,0.6628211198430882,0.13786914944648743,0.6725067385444744,0.7043831416511068,0.6610995680718807,0.06353376060724258,0.6765498652291105,0.7113414607566059,0.6652737434441262,0.056022386997938156,0.6657681940700808,0.7015987242173479,0.6597025140949084,0.1492760181427002,0.6778975741239892,0.7122895794131109,0.6651457030381901,0.0487227737903595
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.725067385444744,0.0019059481972683084,0.7745929628526383,0.00292786766994796,0.7373260493808822,0.002584114998510523,0.07019077464938164,0.009814501030446947,0.7243935309973046,0.7740190059647925,0.7370697959271201,0.08774889260530472,0.727088948787062,0.77823286666037,0.7407333700041486,0.0671752393245697,0.7257412398921833,0.7773846455634585,0.7391493715203491,0.06337378919124603,0.7216981132075472,0.7731362748018396,0.7365732096269955,0.059697460383176804,0.7264150943396226,0.7701920212727312,0.7331044998257981,0.07295849174261093
got__best,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,1e-05,True,False,False,0.6861185983827492,0.0007858425734292824,0.7222651680821848,0.0006155081238765593,0.7104233413341201,0.0004772898099935656,0.3266724169254303,0.0055220959575348625,0.6853099730458221,0.7230458221024259,0.7110166403119149,0.3205687403678894,0.6853099730458221,0.7213039719269694,0.7098325385067021,0.32417717576026917,0.6859838274932615,0.7222084989211063,0.7100777034569827,0.33094099164009094,0.6873315363881402,0.7227897210860136,0.7109552158827763,0.32245832681655884,0.6866576819407008,0.7219778263744088,0.7102346085122243,0.33521685004234314
