train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.7762225969645868,0.028109836679303533,0.8388557908596356,0.023633915999091346,0.8733013177529934,0.02330618944375003,1.9002967119216918,0.4307777233822508,0.8195615514333895,0.8721679856902763,0.9046080404393333,1.684075117111206,0.7833052276559865,0.8510759308287525,0.8848463866621167,1.6782234907150269,0.781618887015177,0.8373662373559998,0.8763710879712827,2.752401828765869,0.7335581787521079,0.8000762123594836,0.8339290405468185,1.593200922012329,0.7630691399662732,0.8335925880636657,0.8667520331454155,1.7935822010040283
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.9393470790378007,0.0017690086152898563,0.985528040528572,0.0004451548003677712,0.9862810875485405,0.0005905589377183056,4.762617492675782,0.07128583335824795,0.9398625429553265,0.9855605153458273,0.9864125464462133,4.682802677154541,0.9381443298969072,0.9847899765000413,0.9851994971373705,4.867091655731201,0.9390034364261168,0.9853715709545234,0.986306138308428,4.688934803009033,0.9372852233676976,0.9858026003471854,0.9864904824193974,4.8144450187683105,0.9424398625429553,0.9861155394952823,0.9869967734312926,4.75981330871582
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.943127147766323,0.0010018817688737594,0.9852830032710997,0.0006408721777623425,0.9870031363457406,0.0005888055112486006,5.331188011169433,0.0840288684324098,0.9441580756013745,0.9847693107072425,0.9865450905741721,5.375184535980225,0.9432989690721649,0.9861243962636247,0.9877778795782854,5.298789024353027,0.9415807560137457,0.9849907299158017,0.9869046747714458,5.251450538635254,0.9424398625429553,0.9845597005231398,0.9862269657386513,5.256539821624756,0.9441580756013745,0.9859708789456902,0.9875610710661478,5.473976135253906
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.9316151202749141,0.003196061037412063,0.9779318855469349,0.0021683817721373103,0.979637117369923,0.0017833080305086635,4.02467303276062,0.11078321230800478,0.9269759450171822,0.974099857110804,0.976872411038567,3.9387147426605225,0.936426116838488,0.9796914301909518,0.9805986785450999,4.156490802764893,0.929553264604811,0.9771524899328066,0.9798771318894889,3.969771385192871,0.9329896907216495,0.9800840802541302,0.9821584299404151,3.899685859680176,0.9321305841924399,0.978631570245982,0.978678935436044,4.158702373504639
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.9109965635738831,0.006442726205928772,0.9666826088496829,0.002743968946214106,0.9664841915344216,0.0032298789077814943,5.985260009765625,0.13378710028819638,0.9037800687285223,0.9632650771719747,0.9628288959499436,5.971890449523926,0.9226804123711341,0.9714605401447787,0.9721414491714077,6.210550785064697,0.9080756013745704,0.9656652613927564,0.9648121123266258,6.040009021759033,0.9080756013745704,0.9654999350503656,0.9649148679007786,5.850149631500244,0.9123711340206185,0.9675222304885394,0.9677236323233518,5.853700160980225
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.8264604810996563,0.020768356176483607,0.8700452285636684,0.020421070688131693,0.9038853805941619,0.015595266953920038,1.863454556465149,0.4302292599089959,0.8462199312714777,0.8939401991001523,0.9205407982020484,1.6860287189483643,0.8470790378006873,0.8888977456572313,0.9186408454020571,1.6014244556427002,0.8281786941580757,0.8639688950295816,0.9020216982361505,2.721057653427124,0.7903780068728522,0.8367195710962319,0.8772597079222428,1.619454026222229,0.820446735395189,0.8666997319351448,0.9009638532083102,1.6893079280853271
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.8605,0.0027688746209727196,0.9408766666666667,0.0030083415922734424,0.9403848459770415,0.0027693479697559298,2.495711898803711,0.02516258907520943,0.865,0.9468277777777777,0.945711790088883,2.507645606994629,0.8625,0.9398527777777778,0.9380497557639547,2.5334436893463135,0.8583333333333333,0.9387805555555555,0.9400010413609029,2.4631083011627197,0.8583333333333333,0.9399,0.9383846911394432,2.473196506500244,0.8583333333333333,0.9390222222222223,0.939776951532024,2.5011653900146484
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.8915,0.0027080128015452977,0.9552372222222221,0.0018138923770597785,0.9569609985169005,0.0016054371856013855,3.105274200439453,0.09745717667752313,0.8916666666666667,0.9585805555555555,0.9600440799988635,3.1187238693237305,0.89,0.9539249999999999,0.9554512386025822,3.1214892864227295,0.8891666666666667,0.9550166666666666,0.9567646123739996,3.2277636528015137,0.8966666666666666,0.9533666666666667,0.9560318720604821,2.928037405014038,0.89,0.9552972222222222,0.9565131895485752,3.130356788635254
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.8036666666666668,0.011721300648344816,0.8822447222222222,0.012313530974571364,0.890955175306049,0.011251850287080544,2.154187726974487,0.262807125923668,0.795,0.8677527777777778,0.8783582934814684,2.079625129699707,0.8108333333333333,0.8967708333333334,0.9022943056786926,2.4161288738250732,0.8025,0.8784944444444445,0.8870082679051707,1.8838855028152466,0.8216666666666667,0.896675,0.9061400531664168,1.8836690187454224,0.7883333333333333,0.8715305555555556,0.8809749562984961,2.5076301097869873
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.7986666666666666,0.0064247784224654636,0.8702555555555556,0.006763108670492385,0.8787449461022847,0.006340193889802043,2.8982335567474364,0.23941218955243174,0.7966666666666666,0.8659805555555555,0.8750210940739191,2.7340497970581055,0.8066666666666666,0.8816166666666667,0.8872959947008923,2.863170623779297,0.8041666666666667,0.8714583333333334,0.8810503074875691,3.23454213142395,0.7975,0.8708833333333335,0.8816304654833234,3.090383291244507,0.7883333333333333,0.8613388888888889,0.8687268687657198,2.5690219402313232
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.6153333333333333,0.012959338117529156,0.6308283333333333,0.019671981579374786,0.6585266867573647,0.018422116253507804,1.2264603137969972,0.385770972333321,0.6241666666666666,0.6518555555555556,0.6742488282142278,1.1475077867507935,0.6308333333333334,0.6511166666666667,0.6828261666702269,0.9012702703475952,0.61,0.6186888888888888,0.6533765218172521,1.9814965724945068,0.5933333333333334,0.6003,0.6304917145932944,1.0356640815734863,0.6183333333333333,0.6321805555555555,0.6516902024918217,1.0663628578186035
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.7763478260869565,0.0030322775259413355,0.8578189792060492,0.004392402925893242,0.8739913425779434,0.004213570279644743,2.8898203372955322,0.18359957303790667,0.7765217391304348,0.8598896030245746,0.8731733782859228,2.762342691421509,0.7713043478260869,0.849618147448015,0.8662110092685902,3.2453925609588623,0.7765217391304348,0.8594964083175803,0.8765967903592732,2.7418084144592285,0.7808695652173913,0.862514933837429,0.8781757779878847,2.869114398956299,0.7765217391304348,0.8575758034026466,0.8757997569880465,2.8304436206817627
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.8,0.006802645988037554,0.8631996975425331,0.005025714526894346,0.8882295456133404,0.004445854667391259,2.8447893619537354,0.08288219096810549,0.8069565217391305,0.8628385633270321,0.8885754765672684,2.885439872741699,0.8095652173913044,0.8728922495274101,0.89623353284409,2.770455837249756,0.7947826086956522,0.8597293005671077,0.8829113652792941,2.985215902328491,0.7939130434782609,0.8590457466918714,0.8857740279398154,2.761814832687378,0.7947826086956522,0.8614926275992438,0.8876533254362338,2.8210203647613525
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.7786086956521739,0.00520578419029418,0.8455797353497164,0.006402032946011571,0.8741144912272745,0.0037085367393072484,3.563361930847168,0.2228344387542009,0.7782608695652173,0.8504620037807185,0.8777954305611417,3.603076934814453,0.7739130434782608,0.8398941398865785,0.872152491397858,3.4875309467315674,0.7721739130434783,0.8362102079395085,0.8678572971883822,3.360867977142334,0.782608695652174,0.8485172022684311,0.8754045598461816,3.975478410720825,0.7860869565217391,0.8528151228733459,0.8773626771428094,3.38985538482666
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.7653913043478261,0.011864388104911694,0.84864393194707,0.007648887323677825,0.8679561860669212,0.00877449746482508,4.160900640487671,0.2525100789101068,0.7530434782608696,0.8416211720226843,0.8607075880160265,4.0241594314575195,0.7591304347826087,0.8464907372400756,0.8641740930394213,3.797833204269409,0.7643478260869565,0.8440695652173913,0.864647190272309,4.5499653816223145,0.7626086956521739,0.8476733459357279,0.8650178678393947,4.142831802368164,0.7878260869565218,0.8633648393194708,0.8852341911674539,4.289713382720947
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.7008695652173913,0.010005669470360032,0.7595118336483931,0.00950452665889383,0.7914345562049881,0.00856794045397732,1.7460663795471192,0.1918391872287272,0.7165217391304348,0.7757459357277883,0.8054720099614988,1.915194034576416,0.7026086956521739,0.7598699432892249,0.7939176882419055,2.0194504261016846,0.6860869565217391,0.7528378071833648,0.7845532089535493,1.5771392583847046,0.6956521739130435,0.7476869565217391,0.7806979459078893,1.6950287818908691,0.7034782608695652,0.7614185255198488,0.7925319279600973,1.5235193967819214
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.9579976985040275,0.0018820974952584583,0.9720298883284493,0.0029524118927741374,0.9815767883999371,0.001732849405064678,3.658352994918823,0.3654944686042623,0.9615937859608745,0.975999488850722,0.9843393891507068,3.6605663299560547,0.9565592635212888,0.9681304715153458,0.9794749460990922,4.179498195648193,0.9567031070195627,0.9743573721365378,0.9820876637635019,3.0522212982177734,0.9581415420023015,0.9723022640205203,0.9819951564372729,3.81268310546875,0.9569907940161104,0.9693598451191203,0.9799867865491114,3.5867960453033447
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.956530494821634,0.008101032891044045,0.9767073511476362,0.005574654187060658,0.9836787578917423,0.003874995263840745,3.5836299896240233,0.15751881054151884,0.9687859608745685,0.9867253473100439,0.9903829584105267,3.3563177585601807,0.9578538550057537,0.9764940026034183,0.9835412588289661,3.6871039867401123,0.9554085155350979,0.9742837951112411,0.9825440337039146,3.595431089401245,0.9572784810126582,0.9763231781037421,0.9836153098682887,3.473414182662964,0.943325661680092,0.9697104326097349,0.9783102286470156,3.8058829307556152
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.9504890678941311,0.004562719393076945,0.9644927869686069,0.005983106107247359,0.976870961903046,0.003432453666461693,4.898676490783691,0.22850358727227527,0.9512370540851554,0.9677484337776977,0.9784513591461841,4.774447917938232,0.9556962025316456,0.9690474945077938,0.9796868518151871,4.51991081237793,0.9508055235903338,0.9628531200631388,0.9762174767430956,4.957413196563721,0.9420310701956272,0.9534728355939992,0.9704690822785574,5.125326633453369,0.9526754890678941,0.969342050900404,0.9795300395322057,5.116283893585205
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.9818469505178365,0.0020166837938230112,0.9969457340884924,0.0008308748084959681,0.9972325362856793,0.0007098739952211972,3.5865244388580324,0.09201894708531308,0.9833141542002302,0.9978501273238422,0.997987420467101,3.5440714359283447,0.9817318757192175,0.9966832403950945,0.9970437608349667,3.5931332111358643,0.9791426927502876,0.9959112195942322,0.9963402279378291,3.6995410919189453,0.9847525891829689,0.9979839564013502,0.9981252599235446,3.436715602874756,0.9802934407364787,0.9963001267279428,0.9966660122649552,3.659160852432251
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.9495397008055237,0.005712887189494089,0.9812665279324542,0.004941610824450547,0.9833287074650287,0.0028452463745926478,1.8406699180603028,0.28028597367826696,0.9513808975834293,0.9826897840328089,0.9851970500620469,1.7551016807556152,0.9427502876869965,0.9743586963574655,0.979760918651439,1.739459753036499,0.9512370540851554,0.9826488159478575,0.9825536005661097,2.3938546180725098,0.9584292289988493,0.9888867241555112,0.9877749415105737,1.6250969171524048,0.9439010356731876,0.9777486191686277,0.9813570265349745,1.6898366212844849
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.6865229110512129,0.006649000745845836,0.7372036675118606,0.005576993962339897,0.7151081958618775,0.007234551217541151,1.230584979057312,0.41668278916842283,0.6792452830188679,0.7307125057214057,0.7102010023273994,1.221864938735962,0.6954177897574124,0.7445528585232597,0.7245260712342032,0.7859691381454468,0.6839622641509434,0.7361251371321046,0.7233354339952512,2.011620044708252,0.6933962264150944,0.7427074781496793,0.7089650475043849,1.1244168281555176,0.6805929919137467,0.7319203580328537,0.7085134242481486,1.0090539455413818
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.6694070080862533,0.008401319339896867,0.7180745562732034,0.008956833371791192,0.6906844559292652,0.008764592082407154,3.76912260055542,0.8234730636428024,0.6556603773584906,0.7049661801352795,0.6818269092837336,5.0163421630859375,0.6819407008086253,0.7326214572692729,0.7053632996275441,3.442998170852661,0.6691374663072777,0.7204266897218126,0.6952731687939222,2.6991193294525146,0.671832884097035,0.7177548840825044,0.682747661450468,4.378661632537842,0.6684636118598383,0.714603570157148,0.6882112404906578,3.3084917068481445
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.6985175202156334,0.0014515269021925954,0.7554758393211325,0.006836375112115661,0.7367639314566983,0.008557285812164833,1.4359158754348755,0.5082860743259636,0.6994609164420486,0.7545062880972966,0.7367091803401155,1.1068390607833862,0.6967654986522911,0.7436628620832455,0.721214718589277,2.2259020805358887,0.6994609164420486,0.7580535596224962,0.7428770812516339,1.040654182434082,0.7001347708894878,0.7647303492418684,0.7460889840873635,0.9553101062774658,0.6967654986522911,0.7564261375607559,0.7369296930151015,1.8508739471435547
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.7039083557951483,0.008325307391633683,0.7600269905042829,0.004895038447596627,0.7309506899525157,0.0052898783896008226,2.520720934867859,0.8129623969781193,0.6900269541778976,0.753660791479283,0.73134491377946,2.7402727603912354,0.7102425876010782,0.7620658088796216,0.7270948607869574,1.8460135459899902,0.7014824797843666,0.7614864030339797,0.7348152346000094,3.920966148376465,0.7142857142857143,0.7673295021105629,0.7381612156612805,2.4919228553771973,0.7035040431266847,0.755592447017967,0.7233372249348711,1.6044293642044067
got__best,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.005,True,False,False,0.6365229110512128,0.005500898014004994,0.6628199446385888,0.00915481447407004,0.6371298970899395,0.00871976303406682,2.8397645950317383,1.1714197082707014,0.6361185983827493,0.6596235859954519,0.6303966844664102,1.4817081689834595,0.6421832884097035,0.6676662477023562,0.6365559260056743,1.4713736772537231,0.6273584905660378,0.650741784787963,0.6299298183630971,4.138433456420898,0.6347708894878706,0.6584139173647388,0.6349645507495365,3.085416078567505,0.6421832884097035,0.6776541873424343,0.6538025058649795,4.0218915939331055
