train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.7903878583473862,0.020491640998119755,0.849427696367685,0.016571555012126794,0.865436992206465,0.0180412355388889,2.0394519090652468,0.38167942513761677,0.7672849915682968,0.8332314324795465,0.8371802578753845,2.1701672077178955,0.8279932546374368,0.8814186873842952,0.8932289710206963,1.578751564025879,0.7900505902192243,0.8448708797693155,0.8663467174760886,1.630649209022522,0.7883642495784149,0.8451182855631609,0.8704902621705606,2.237030029296875,0.7782462057335582,0.8424991966421063,0.8599387524895944,2.5806615352630615
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.947594501718213,0.0035629624318432385,0.9856225127242239,0.0016304634580358993,0.986873527641879,0.0017071026241582338,4.824109935760498,0.1507543732740853,0.9493127147766323,0.9860122105312881,0.987122636228315,4.89129114151001,0.9407216494845361,0.9830274795999103,0.9838466956505476,4.905554294586182,0.9510309278350515,0.9868270332187858,0.9882741827915547,4.621338844299316,0.9484536082474226,0.9846305546698787,0.9864581513298749,4.6781134605407715,0.9484536082474226,0.9876152856012564,0.9886659722091026,5.024251937866211
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.9486254295532646,0.0010018817688737594,0.9880717043964997,0.0005214276052556494,0.9891273660478989,0.0005358961406363559,5.972160053253174,0.1307406275272091,0.947594501718213,0.9877540416386202,0.9887445557467999,5.896035194396973,0.947594501718213,0.9875769062717729,0.9885213105779961,5.970277786254883,0.9484536082474226,0.9881466917017986,0.9893223566015936,6.211696147918701,0.9493127147766323,0.9878337525537015,0.9889909481643335,5.823411464691162,0.9501718213058419,0.9890471298166059,0.9900576591487716,5.95937967300415
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.9264604810996564,0.006623482909758224,0.9756999799246584,0.003616604595846858,0.9776356326791934,0.0034137699119248014,4.843055343627929,0.12633890936312436,0.936426116838488,0.9775185696909577,0.9800089467012796,5.036683082580566,0.9192439862542955,0.9709084682514377,0.9726014501536085,4.7575364112854,0.9321305841924399,0.9803822581216566,0.9816723699834674,4.947144985198975,0.9226804123711341,0.9776514212160933,0.9791895453261408,4.765710830688477,0.9218213058419243,0.9720391823431466,0.9747058512314707,4.7082014083862305
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8659793814432991,0.010961606809440945,0.9270597890908233,0.007279004653387395,0.9313581089238887,0.008240640020613891,4.725393772125244,0.3480160428871736,0.8651202749140894,0.9275486827033219,0.9297752522036224,4.748466968536377,0.8616838487972509,0.9202802281503525,0.9251457891117848,4.3505659103393555,0.872852233676976,0.9286114949044059,0.933693195569971,4.6483683586120605,0.8487972508591065,0.9193030313765779,0.9222965579938258,4.5115966796875,0.8814432989690721,0.9395555083194578,0.9458797497402404,5.367970943450928
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.7331615120274915,0.015083131510209442,0.7824854453773573,0.018132658477503606,0.809771746442908,0.016516023467602222,2.1198440551757813,0.48230980743052265,0.7302405498281787,0.7734350090339036,0.796554705596054,2.5338709354400635,0.7482817869415808,0.8019508508402121,0.8229409416221645,1.5971819162368774,0.7517182130584192,0.8063083808646567,0.83406619009629,1.6182717084884644,0.7242268041237113,0.7692073782784804,0.8057604304420372,2.05026912689209,0.711340206185567,0.7615256078695338,0.7895364644579941,2.799626588821411
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8710000000000001,0.009478044805408635,0.9404622222222223,0.005313784078655065,0.9415806229786174,0.0054141056263839905,2.9295641422271728,0.16818492721937797,0.8825,0.9474027777777778,0.9487204314413116,3.1118297576904297,0.87,0.9397194444444443,0.942216764372217,3.07511043548584,0.8633333333333333,0.9350611111111111,0.9355579925089,2.658440351486206,0.8583333333333333,0.9344527777777778,0.9353480312608742,2.8240466117858887,0.8808333333333334,0.945675,0.946059895309784,2.9783935546875
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8901666666666668,0.004666666666666636,0.9508127777777778,0.004150407015590428,0.9533628133184934,0.003198356251716931,3.2214751720428465,0.06759159038182762,0.8925,0.9517833333333334,0.9528447527122705,3.168144941329956,0.8866666666666667,0.9501527777777777,0.9530470171209499,3.1588833332061768,0.8983333333333333,0.957438888888889,0.9589429583390277,3.294985055923462,0.8866666666666667,0.9444472222222221,0.9489430066627078,3.1727592945098877,0.8866666666666667,0.9502416666666667,0.9530363317575116,3.312603235244751
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.7846666666666667,0.019123865253191406,0.8579594444444444,0.01657882561106107,0.8697727909858974,0.017310008886867047,2.639773893356323,0.11207303005840105,0.7975,0.8742694444444443,0.8852991225883696,2.5590174198150635,0.7516666666666667,0.8308194444444444,0.8399813339757003,2.7029869556427,0.8075,0.8684166666666666,0.8839281947714936,2.6971070766448975,0.7883333333333333,0.8695972222222222,0.879025550435952,2.775129795074463,0.7783333333333333,0.8466944444444444,0.8606297531579715,2.464628219604492
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.7171666666666666,0.027338414161924028,0.7737605555555557,0.03091572327601297,0.7792424808517557,0.028693219385761744,3.485169458389282,0.3525784388435065,0.7233333333333334,0.7774388888888889,0.778202180245045,3.933441638946533,0.7225,0.7841388888888889,0.7872603576684811,3.823129892349243,0.7058333333333333,0.7597527777777778,0.7747407828593968,3.481705665588379,0.675,0.7265055555555556,0.7331280147588353,3.0908641815185547,0.7591666666666667,0.8209666666666666,0.8228810687270209,3.096705913543701
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.5439999999999999,0.014263395263556439,0.5402086111111112,0.016349089726236866,0.5517925838078657,0.015914439392801693,3.069765830039978,0.9557080056633179,0.5258333333333334,0.5157638888888889,0.5272376841089748,3.592600107192993,0.55,0.5520416666666667,0.5659246577578837,1.9677708148956299,0.5425,0.5393555555555556,0.5593049867361423,1.9199503660202026,0.5341666666666667,0.5310111111111111,0.539052429524912,3.5720486640930176,0.5675,0.5628708333333334,0.5674431609114161,4.296459197998047
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8384347826086958,0.004679521407677814,0.8981299054820415,0.002647816661190838,0.91736692155383,0.002865824365986199,2.81723837852478,0.08908205149807864,0.8356521739130435,0.8951258979206049,0.912935463463292,2.757544755935669,0.831304347826087,0.8957368620037807,0.91649049117441,2.903264284133911,0.8434782608695652,0.8974971644612477,0.917987224223841,2.842471122741699,0.8382608695652174,0.9002162570888468,0.9175558026520261,2.675809621810913,0.8434782608695652,0.9020733459357279,0.9218656262555811,2.907102108001709
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8326956521739131,0.003234969606563192,0.8950091493383743,0.00472097433897567,0.9118589017059465,0.0033001806194220148,3.4070188999176025,0.1425389654054998,0.831304347826087,0.8901051039697543,0.9077682612859985,3.1503400802612305,0.8391304347826087,0.8996778827977314,0.9158731770584025,3.5463509559631348,0.831304347826087,0.8968892249527409,0.9123556781931511,3.525784969329834,0.831304347826087,0.8996960302457467,0.9149100649720145,3.3732717037200928,0.8304347826086956,0.8886775047258979,0.9083873270201659,3.4393467903137207
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8078260869565218,0.005188324831365677,0.8730259357277882,0.002855604341408884,0.8985673817420192,0.002710947324730448,3.715383434295654,0.1426026488522669,0.8121739130434783,0.8742442344045369,0.9009890628845039,3.6585962772369385,0.8078260869565217,0.8775349716446124,0.9001669924474827,3.7557108402252197,0.7991304347826087,0.8693716446124764,0.8933569281378817,3.912109375,0.8139130434782609,0.8706752362948961,0.8996451827668149,3.7699525356292725,0.8060869565217391,0.8733035916824196,0.8986787424734128,3.480548143386841
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.6911304347826086,0.011409543976943796,0.7470844612476369,0.013261253538574751,0.7634800110822992,0.011895555831866706,5.046567821502686,0.44761917660179307,0.688695652173913,0.7347175803402646,0.7525242205932035,5.01978874206543,0.7052173913043478,0.7628279773156899,0.7733363063828366,4.499968528747559,0.6773913043478261,0.7344453686200376,0.7539903301227298,5.771228790283203,0.6808695652173913,0.7399712665406427,0.7556554153023562,5.2588067054748535,0.7034782608695652,0.7634601134215502,0.7818937830103703,4.683046340942383
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.6664347826086956,0.016143028015126654,0.7168124007561436,0.016551390836685664,0.7318322264474635,0.02119927650592063,3.7626369476318358,0.7525975136339992,0.6782608695652174,0.7259629489603024,0.7405588168359403,4.628585338592529,0.6904347826086956,0.7413565217391305,0.7620692632195457,2.8965208530426025,0.6643478260869565,0.7198124763705105,0.737544784709061,2.98830246925354,0.6521739130434783,0.6992846880907372,0.7201242973164601,3.6848769187927246,0.6469565217391304,0.6976453686200378,0.6988639701563106,4.614899158477783
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8825086306098964,0.015731349999326086,0.9302509663502221,0.013467467974035027,0.9414820738110358,0.009918072016082172,2.6750343322753904,0.08731784263266468,0.857307249712313,0.9059065715787759,0.9238044405773997,2.5951075553894043,0.8932681242807825,0.9394938628981105,0.9486469300267281,2.8010239601135254,0.8965765247410817,0.9415580336511021,0.9495880959263311,2.587608575820923,0.8706846950517837,0.9253022285976104,0.9372355406148309,2.6350460052490234,0.8947065592635213,0.938994135025511,0.9481353619098887,2.756385564804077
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.937686996547756,0.0036621096987271536,0.9700938028446913,0.004236721471122126,0.9708425014133046,0.0031399952820377387,3.0992046356201173,0.2768909783764992,0.9325373993095513,0.9674424559795857,0.9685291197724479,2.6902215480804443,0.94102416570771,0.9744199415753727,0.973780391277562,3.4838833808898926,0.9408803222094362,0.9746474179016131,0.9742326583854863,3.235551118850708,0.93397583429229,0.9635247483649183,0.9660277689710849,2.8961613178253174,0.9400172612197929,0.9704344504019673,0.9716425686599419,3.1902058124542236
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.9285960874568471,0.005511740501703451,0.9624476601678318,0.0015422476317727748,0.9667514113482994,0.001911906933505529,3.800219011306763,0.3229876297124727,0.9250575373993095,0.9646212860568805,0.9677161551769801,3.6994524002075195,0.9194476409666283,0.9602730411130873,0.9629625450233706,4.249049186706543,0.9318181818181818,0.9611836085285124,0.9672547832926426,4.108010768890381,0.9338319907940161,0.9629369598006253,0.9680607447598817,3.462449073791504,0.932825086306099,0.9632234053400535,0.967762828488622,3.482133626937866
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.9578538550057537,0.005005257703290997,0.9862055409376278,0.002583004129855539,0.9845042218273712,0.0021813398476811965,4.078317403793335,0.14084354506900515,0.9618814729574223,0.9886073135397617,0.9866292868841909,4.008533477783203,0.9618814729574223,0.9881062614462346,0.9863921932912819,4.281665802001953,0.9500863060989643,0.9817239303936512,0.9806644340126977,3.924564838409424,0.9536823935558113,0.9849027227306495,0.9837277054928119,3.967745542526245,0.9617376294591484,0.9876874765778424,0.9851074894558735,4.20907735824585
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.8947928653624857,0.007933382974400044,0.9530485883142801,0.006677832858537307,0.9571662507302173,0.005609418459979285,2.066357684135437,0.7731284708363041,0.9062140391254315,0.9622690558702052,0.9657904418283342,2.7159831523895264,0.9020425776754891,0.9594314987135193,0.9616684458677308,1.4379764795303345,0.8853567318757192,0.9448216588912828,0.9514870801213147,1.3867323398590088,0.8902474108170311,0.9482832551601579,0.9522811880012021,1.531505823135376,0.8901035673187572,0.9504374729362348,0.9546040978325049,3.2595906257629395
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.6704851752021563,0.021626423902804875,0.7294458046657609,0.02790169969019253,0.7283189518849581,0.028391508496829185,1.6957826614379883,0.449361459601901,0.7001347708894878,0.7683938652000495,0.7660857942478491,2.5188186168670654,0.6785714285714286,0.7451685907542084,0.7468872673599448,1.152451992034912,0.6469002695417789,0.6942153864037606,0.6901274276270798,1.5733163356781006,0.6442048517520216,0.7010411142028902,0.7014134057162954,1.6867051124572754,0.6826145552560647,0.7384100667678961,0.7370808644736219,1.547621250152588
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.688544474393531,0.01841189364737259,0.7525588305810043,0.017646918493065183,0.7422389275421521,0.020668262014479803,1.751453685760498,0.5600941988540491,0.6907008086253369,0.7618896259108842,0.7546099553246259,2.355699300765991,0.6893530997304582,0.7501852645650642,0.7451607506380433,0.8516231775283813,0.6650943396226415,0.7303855682536454,0.7260152643288511,1.3789026737213135,0.6772237196765498,0.7394671645803212,0.7134582618277636,2.211463689804077,0.7203504043126685,0.7808665295951062,0.7719504055914772,1.959579586982727
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.649056603773585,0.011303092369952437,0.698509891674719,0.015341875484238255,0.6948144839499057,0.018276849149909763,1.3672938585281371,0.18509852995884515,0.6435309973045822,0.6947675474604224,0.6992914946841444,1.492304801940918,0.6536388140161725,0.7032261462790883,0.7008286898910476,1.1271759271621704,0.6388140161725068,0.6785696122521632,0.662512892450658,1.4337503910064697,0.6691374663072777,0.7247731417237597,0.7186185615788846,1.6065877676010132,0.6401617250673854,0.6912130106581614,0.6928207811447946,1.1766504049301147
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.6243935309973045,0.020920331980519954,0.6588476544053008,0.029855618458639117,0.6428235186543324,0.028862178644252157,1.7676004648208619,0.2696471361603261,0.5902964959568733,0.6108263526129569,0.5941345378079432,1.9044593572616577,0.648921832884097,0.6926624334318989,0.6752053466070405,2.1376430988311768,0.6118598382749326,0.6392935244585553,0.6274652264909202,1.8812811374664307,0.6388140161725068,0.6809744189594671,0.6607418825154385,1.4226571321487427,0.6320754716981132,0.6704815425636257,0.6565705998503196,1.4919615983963013
got__best,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.01,True,False,False,0.5408355795148247,0.007302542956411905,0.5342472446436745,0.010622666500355947,0.5559798182369645,0.014227395912676046,17.73471450805664,2.937787435951106,0.5296495956873315,0.5169153813180666,0.5356574281652198,20.9793643951416,0.543800539083558,0.5381881125536723,0.5644189946727101,15.127413749694824,0.5363881401617251,0.5275245021468893,0.5506420689520488,21.299285888671875,0.5512129380053908,0.5449384631032904,0.5778398730065513,17.09884262084961,0.5431266846361186,0.5436697640964538,0.5513407263882928,14.168665885925293
