train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.8935919055649242,0.002023608768971297,0.9407221405435534,0.0024594180413855253,0.9567203714102377,0.0013679104218800163,0.34748210906982424,0.025828693254560033,0.8903878583473862,0.9400396418019104,0.95603880793662,0.32791998982429504,0.8946037099494097,0.9375229276921021,0.9550420474824387,0.3408106863498688,0.8954468802698144,0.9389277376019838,0.9558904177121786,0.39732125401496887,0.8920741989881956,0.9438872284579225,0.9587014450224869,0.34421950578689575,0.8954468802698144,0.9432331671638481,0.957929138897464,0.32713910937309265
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9298969072164949,0.0012857929164171574,0.9829052561967856,0.0008246208885802039,0.9833596466031939,0.0008713674924916575,1.6930993318557739,0.01842900019599776,0.9286941580756014,0.9823336994130915,0.982771955857008,1.6793283224105835,0.9286941580756014,0.9820591395944782,0.982415323485316,1.7001326084136963,0.9304123711340206,0.983287278137953,0.9838051030855081,1.6727485656738281,0.929553264604811,0.9825078825238247,0.9829620360813572,1.7250553369522095,0.9321305841924399,0.9843382813145806,0.9848438145067796,1.6882318258285522
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9321305841924399,0.003073632958762587,0.9804950343052161,0.0007308283624412499,0.9823192353252972,0.0007209162914969615,1.5543458461761475,0.0158347033872554,0.9312714776632303,0.9796323850686695,0.9815603653509828,1.5429213047027588,0.929553264604811,0.9802110272670375,0.9822457139574644,1.5397107601165771,0.9312714776632303,0.9808457623315737,0.9827051909608501,1.542075514793396,0.9304123711340206,0.980054557692989,0.981602054780412,1.5769625902175903,0.9381443298969072,0.9817314391658105,0.983482851576777,1.570059061050415
claims__logical_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9323024054982818,0.001262623578754211,0.9792143456029099,0.0012358577121307469,0.9804196134086698,0.0010565173364299016,1.0959472179412841,0.017431645258948768,0.9312714776632303,0.9770904925544102,0.9785846747698568,1.0904982089996338,0.9329896907216495,0.9802907381821189,0.9812047132170479,1.1162915229797363,0.9338487972508591,0.9786374747582103,0.9800831464922748,1.0652661323547363,0.9329896907216495,0.9804235897072543,0.9816244454275876,1.1016260385513306,0.9304123711340206,0.9796294328125554,0.9806010871365818,1.1060541868209839
got__best,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9213058419243986,0.0006872852233676952,0.9755789374239795,0.0004085521413253746,0.9777673376887155,0.00032957334035740225,3.0110177040100097,0.022449714327452804,0.9201030927835051,0.9749825816889267,0.9773246817624387,2.980968475341797,0.9218213058419243,0.9757442637663702,0.9779125143520069,3.029808282852173,0.9218213058419243,0.9761605318784616,0.9782287152034771,3.0424909591674805,0.9209621993127147,0.9752778073003389,0.9774620369665225,2.9950356483459473,0.9218213058419243,0.9757295024857996,0.9779087401591328,3.0067851543426514
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__evidential_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.8908934707903781,0.0007684082396906963,0.9402014619572278,0.0007373040808374543,0.956702170092572,0.00041432875396354404,0.34765864610672,0.025056767335354457,0.8900343642611683,0.940503182532091,0.9568631625661407,0.32948586344718933,0.8917525773195877,0.9401843388717657,0.9570388647704581,0.3418068289756775,0.8917525773195877,0.9397237869179628,0.9569057386116254,0.3945406675338745,0.8900343642611683,0.9392071420979913,0.9558869242424483,0.3487909734249115,0.8908934707903781,0.9413888593663278,0.9568161602721874,0.323668897151947
claims__definitional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.8536666666666667,0.002211083193570274,0.9342211111111111,0.0005831444138525373,0.9292728223139811,0.0007792633441896818,1.0782098531723023,0.03528161612286729,0.8575,0.9351333333333334,0.9300221309194009,1.0952086448669434,0.8533333333333334,0.93345,0.9280210282202187,1.1007018089294434,0.8508333333333333,0.9342111111111111,0.9297598192243566,1.0364065170288086,0.8525,0.9337916666666667,0.9287015506187659,1.1222550868988037,0.8541666666666666,0.9345194444444445,0.9298595825871631,1.0364772081375122
claims__evidential_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.8646666666666667,0.002768874620972689,0.9396805555555554,0.0012279826375094344,0.938317191432535,0.0013359984860523313,1.0231036305427552,0.01607907164187916,0.8641666666666666,0.9407138888888888,0.939623948728196,1.0277496576309204,0.8633333333333333,0.93965,0.937829086201762,1.020662784576416,0.8658333333333333,0.9412527777777776,0.9399653531168997,1.048467993736267,0.8691666666666666,0.9389777777777778,0.9378646739396529,0.9983245730400085,0.8608333333333333,0.9378083333333332,0.9363028951761647,1.0203131437301636
claims__logical_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.8156666666666667,0.0078066922857535585,0.8921144444444445,0.005680491143345741,0.8941706211802879,0.004722902974178927,0.4960289239883423,0.022256488672687542,0.81,0.8851444444444445,0.8882386964648468,0.4865669906139374,0.815,0.894263888888889,0.8951554587582093,0.5239508152008057,0.8075,0.8860611111111111,0.8894966045851458,0.46675410866737366,0.83,0.9000388888888888,0.9008840888335116,0.4828339219093323,0.8158333333333333,0.8950638888888889,0.8970782572597258,0.5200387835502625
got__best,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.8068333333333333,0.0023213980461973256,0.880481111111111,0.0016850389232416995,0.8912431974992545,0.0011957005019058243,1.2076416730880737,0.025488143508557853,0.8041666666666667,0.87785,0.8896023196216019,1.1720348596572876,0.805,0.8811055555555556,0.8916259961394601,1.2186164855957031,0.8108333333333333,0.8827361111111112,0.8929342728659059,1.2490274906158447,0.8075,0.8812972222222222,0.8918501084227402,1.2011092901229858,0.8066666666666666,0.8794166666666666,0.8902032904465643,1.1974202394485474
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__fictional_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.73,0.005700877125495679,0.7926066666666667,0.0047790920672921445,0.810965731246009,0.004594116505717604,0.18654946684837342,0.038138654250264026,0.7208333333333333,0.7845916666666666,0.803323866431549,0.16548027098178864,0.7383333333333333,0.7981361111111112,0.8161466058385113,0.16555345058441162,0.7325,0.7944722222222222,0.8124972189858449,0.26120564341545105,0.73,0.7957194444444444,0.8143895812371467,0.1821579933166504,0.7283333333333334,0.7901138888888889,0.8084713837369928,0.15834997594356537
claims__definitional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.7523478260869565,0.0024223283960320106,0.836494517958412,0.0029904684208562626,0.8547466652199421,0.003000537311247164,1.2422099351882934,0.0886689569689947,0.7530434782608696,0.8343228733459357,0.852071630922498,1.2196787595748901,0.7478260869565218,0.831903213610586,0.850383574195487,1.3063925504684448,0.7521739130434782,0.8402328922495274,0.8582998115401358,1.0942546129226685,0.7539130434782608,0.83843629489603,0.856237797498024,1.3551231622695923,0.7547826086956522,0.8375773156899813,0.856740511943566,1.2356005907058716
claims__evidential_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.764695652173913,0.003372299031246123,0.8465590926275993,0.0032569018892722734,0.8693918729286629,0.0032162478483513317,0.945652186870575,0.015930724743406528,0.7669565217391304,0.848629111531191,0.870881809669896,0.9231434464454651,0.7669565217391304,0.8498449905482042,0.8721744757398946,0.9534003734588623,0.7582608695652174,0.8404325141776938,0.8630919637367509,0.9667453765869141,0.7669565217391304,0.847192438563327,0.8703204356056771,0.9315934777259827,0.7643478260869565,0.8466964083175803,0.8704906798910957,0.9533782601356506
claims__fictional_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.7448695652173913,0.003281384741584892,0.8181099432892249,0.0038085948647106353,0.8458272918284164,0.003043377111853073,1.3282372236251831,0.14359435373595175,0.7434782608695653,0.8200105860113422,0.8458940061502785,1.3189667463302612,0.7478260869565218,0.8199954631379962,0.8494955700560294,1.338083028793335,0.7426086956521739,0.8134654064272212,0.8425283368220139,1.199663519859314,0.7408695652173913,0.8138797731568999,0.8423023230447783,1.5899620056152344,0.7495652173913043,0.8231984877126653,0.8489162230689822,1.194510817527771
got__best,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.7914782608695653,0.0016861495156230625,0.8649370132325143,0.0013836976574872115,0.8850628041284436,0.001169097328971696,2.2797379016876222,0.017803081613922585,0.7904347826086957,0.8638548204158791,0.8840835053238434,2.26206111907959,0.7904347826086957,0.8637066162570888,0.8840001767858674,2.2612428665161133,0.7904347826086957,0.8650827977315689,0.8853681606463314,2.300978183746338,0.7913043478260869,0.864517202268431,0.8846771630753705,2.273646593093872,0.7947826086956522,0.867523629489603,0.8871850148108053,2.3007607460021973
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__logical_gemini_600_full,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.7770434782608696,0.004620984436725732,0.8346017391304349,0.0018518356023923999,0.8597270135402667,0.0020030669330070743,0.31694055795669557,0.01401769543923639,0.782608695652174,0.8347553875236295,0.8600972725059692,0.3299766480922699,0.7765217391304348,0.8344408317580341,0.8600921959919541,0.33616751432418823,0.768695652173913,0.8314283553875237,0.8567436168889093,0.3113229274749756,0.7791304347826087,0.8371841209829869,0.8628959396675481,0.29831141233444214,0.7782608695652173,0.8352,0.8588060426469528,0.30892428755760193
claims__definitional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9542002301495971,0.0015588282145159952,0.973872641065945,0.0018770912059642025,0.9816078842396214,0.0009327877543952012,1.83366219997406,0.12398455317429097,0.9572784810126582,0.975783889130927,0.9830568385159717,1.8023066520690918,0.9538262370540852,0.9717738171065509,0.9806960098668414,1.8850284814834595,0.9532508630609896,0.9763057149402578,0.982334857126643,1.6224173307418823,0.9531070195627158,0.9734977044630219,0.9811904240344578,2.001145601272583,0.9535385500575374,0.972002079688967,0.9807612916541935,1.8574129343032837
claims__evidential_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9529344073647872,0.002132379799793621,0.9637076398277984,0.0029054182938580276,0.9770650823698416,0.0017377573152406666,1.4612682342529297,0.07116882330197816,0.9565592635212888,0.9690073540609221,0.9802266859113247,1.3507421016693115,0.9518124280782508,0.9619145784806153,0.9759869023105746,1.537392258644104,0.9500863060989643,0.9605034555545111,0.9751477361528587,1.5340113639831543,0.952819332566168,0.9630120265744655,0.9766279350710996,1.4674702882766724,0.9533947065592635,0.9641007844684776,0.9773361524033509,1.4167251586914062
claims__fictional_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9426352128883775,0.00481856396569121,0.9577917159387205,0.005048806747944818,0.972719688907622,0.0031411368317365183,1.9351282596588135,0.10418313912380879,0.943325661680092,0.9586058469650843,0.9729058182871886,1.8935500383377075,0.9430379746835443,0.958201131944049,0.9730403964107635,1.913511872291565,0.9450517836593786,0.9608377385749529,0.9748156299278999,1.842309832572937,0.9336881472957422,0.9483006769417383,0.9668676950313235,2.1382133960723877,0.94807249712313,0.9630131852677772,0.9759689048809348,1.8880561590194702
claims__logical_gemini_600_full,got__best,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9580264672036825,0.007257699218932223,0.988868267826331,0.0024131966290442345,0.9897599260403297,0.0022693284991671886,0.991906487941742,0.012272482399714773,0.9569907940161104,0.9880258977886835,0.9891470547689227,0.9983341693878174,0.9611622554660529,0.9896714905828028,0.9906129303840032,1.0006967782974243,0.952819332566168,0.9873906855624165,0.9882610434993135,0.984183669090271,0.9700805523590333,0.9931215826823683,0.9936761805713901,0.9716247916221619,0.9490794016110472,0.9861316825153842,0.9871024209780191,1.0046930313110352
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,got__best,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.9663118527042578,0.00212849497273809,0.9903381116741992,0.0009225606574067764,0.9895347912277381,0.0010021381219098785,0.3676020085811615,0.01388088149105576,0.969361334867664,0.9914639891360916,0.9907226279033393,0.3535591661930084,0.9683544303797469,0.9913643415112804,0.9906717922045192,0.36332809925079346,0.9647583429228999,0.9896482753346637,0.9888375740445986,0.3879992961883545,0.9640391254315305,0.9891654726607968,0.9882174976808775,0.37940138578414917,0.9650460299194477,0.990048479728164,0.9892244643053557,0.35372209548950195
claims__definitional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.6981132075471697,0.003073249124256427,0.7427434412711329,0.002698603131772357,0.7130597153243772,0.002497068018476707,0.4530044734477997,0.10354042835548412,0.6960916442048517,0.7399757339746151,0.7119494266557305,0.39803749322891235,0.7028301886792453,0.747735049876127,0.7175263098351455,0.5970329642295837,0.6974393530997305,0.7412689532915337,0.7139600686428444,0.28948599100112915,0.7001347708894878,0.743199700670585,0.7106830650941589,0.5030257701873779,0.6940700808625337,0.7415377685428033,0.7111797063940066,0.47744014859199524
claims__evidential_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.6845013477088949,0.003797574879677994,0.731092842975567,0.004061792112124437,0.6834808054402728,0.0030223486174228336,0.4674044013023376,0.11050385013830273,0.6799191374663073,0.7287218198065984,0.6829441025344946,0.6083438396453857,0.6859838274932615,0.7323599072950648,0.6871403704652816,0.3319358229637146,0.681266846361186,0.7269018679027326,0.6812941883704142,0.3813875615596771,0.6907008086253369,0.7384136994064269,0.6866714339346107,0.5857706665992737,0.6846361185983828,0.729066920467012,0.679353931896563,0.4295841157436371
claims__fictional_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.6955525606469003,0.004995620752789948,0.7386055027208462,0.004246124439236725,0.6956729568393568,0.0025710093592986546,0.2821442723274231,0.099954458971792,0.692722371967655,0.735818179176263,0.6964694231670351,0.3429493308067322,0.6873315363881402,0.7328848235627465,0.6909916921572042,0.1974760740995407,0.6987870619946092,0.7417448289390516,0.6976923472850848,0.19559496641159058,0.6974393530997305,0.7377271307241302,0.6950752953329316,0.4502714276313782,0.7014824797843666,0.7448525512020401,0.6981360262545281,0.22442956268787384
claims__logical_gemini_600_full,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.7274932614555256,0.0035809515513710102,0.7857402590797801,0.00273012407890121,0.749370888441098,0.003331640665140792,0.4805777072906494,0.08046769641028415,0.7237196765498652,0.783363968584942,0.747613297102292,0.4133524000644684,0.7243935309973046,0.7877649101648492,0.7531309257518095,0.4036790430545807,0.7277628032345014,0.788929170813929,0.7523760053182629,0.5786995887756348,0.7338274932614556,0.7869030666734476,0.7497570524681926,0.5786007642745972,0.7277628032345014,0.7817401791617324,0.7439771615649328,0.42855674028396606
got__best,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b-purebase,18,lr,0.0001,True,False,False,0.6849056603773584,0.0015127994825231586,0.7240676833211033,0.0006994999925847263,0.7131347364718227,0.0006618579958501532,0.7372658729553223,0.06516923124997731,0.683288409703504,0.7252181399437667,0.71416843528666,0.6619591116905212,0.6859838274932615,0.7243335924615484,0.7132949617404074,0.6791906356811523,0.6873315363881402,0.7230912300840593,0.7120942995611611,0.7947399020195007,0.6839622641509434,0.723815941470928,0.713087880472304,0.7204155325889587,0.6839622641509434,0.7238795126452147,0.7130281052985807,0.8300241827964783
